season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number
2025,PIT,QB,QB,8,ACT,Aaron Rodgers,Aaron,Rodgers,1983-12-02,74,225,California; Butte College,00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,RodgAa00,2593,96,20,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",QB,11,REG,A01,Aaron,ROD339293,29851,3200524f-4433-9293-a3cf-ad7758d03003,2005,2005,GB,24
2025,PIT,QB,QB,8,ACT,Aaron Rodgers,Aaron,Rodgers,1983-12-02,74,225,California; Butte College,00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,RodgAa00,2593,96,20,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",QB,7,REG,A01,Aaron,ROD339293,29851,3200524f-4433-9293-a3cf-ad7758d03003,2005,2005,GB,24
2025,PIT,QB,QB,8,ACT,Aaron Rodgers,Aaron,Rodgers,1983-12-02,74,225,California; Butte College,00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,RodgAa00,2593,96,20,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",QB,3,REG,A01,Aaron,ROD339293,29851,3200524f-4433-9293-a3cf-ad7758d03003,2005,2005,GB,24
2025,PIT,QB,QB,8,ACT,Aaron Rodgers,Aaron,Rodgers,1983-12-02,74,225,California; Butte College,00-0023459,8439,0ce48193-e2fa-466e-a986-33f751add206,7200,4307,2241,RodgAa00,2593,96,20,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dypvakakxhccxs67tb0y",QB,16,REG,A01,Aaron,ROD339293,29851,3200524f-4433-9293-a3cf-ad7758d03003,2005,2005,GB,24
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,10,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj981bi535y4jwy6skr1",,13,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,8,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj981bi535y4jwy6skr1",,12,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,2,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,9,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,INA,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj981bi535y4jwy6skr1",,16,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj981bi535y4jwy6skr1",,19,WC,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,3,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,5,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,11,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj981bi535y4jwy6skr1",,20,DIV,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,1,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj981bi535y4jwy6skr1",,15,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,INA,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj981bi535y4jwy6skr1",,17,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj981bi535y4jwy6skr1",,18,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,4,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwlrdghrm5chsum2kzic",,6,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,BUF,K,K,15,ACT,Matt Prater,Matt,Prater,1984-08-10,70,201,UCF,00-0023853,11122,67f5e782-f91c-4536-9818-cf4a0e7e821d,8565,5051,3471,PratMa20,549,17,19,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pj981bi535y4jwy6skr1",,14,REG,A01,Matt,PRA143616,31446,32005052-4114-3616-ccef-0127103fb075,2006,2006,,
2025,DEN,TE,TE,89,DEV,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",,15,REG,P07,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
2025,DEN,TE,TE,89,ACT,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",TE,17,REG,P07,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
2025,DEN,TE,TE,89,ACT,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",TE,9,REG,A01,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
2025,DEN,TE,TE,89,ACT,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",TE,11,REG,A01,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
2025,DEN,TE,TE,89,ACT,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",TE,10,REG,P07,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
2025,DEN,TE,TE,89,DEV,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",,21,CON,P07,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
2025,DEN,TE,TE,89,ACT,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",TE,14,REG,A01,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
2025,DEN,TE,TE,89,INA,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",,18,REG,A01,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
2025,DEN,TE,TE,89,DEV,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",,16,REG,P07,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
2025,DEN,TE,TE,89,DEV,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",,20,DIV,P07,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
2025,DEN,TE,TE,89,DEV,Marcedes Lewis,Marcedes,Lewis,1984-05-19,78,267,UCLA,00-0024243,9614,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,7777,4891,2973,LewiMa00,3061,111,19,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppq07tipygpftz5csipx",,13,REG,P07,Marcedes,LEW492053,30842,32004c45-5749-2053-af92-a96945af706a,2006,2006,JAX,28
2025,NYJ,K,K,6,ACT,Nick Folk,Nick,Folk,1984-11-05,73,222,Arizona,00-0025565,10621,b37c621e-1125-4c35-bea0-fcabb1527060,8432,5365,3794,FolkNi20,11694,650,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcfiv2cc7ky37yq9iklp",,5,REG,A01,Nick,FOL378021,32371,3200464f-4c37-8021-409f-36e78a589e4b,2007,2007,DAL,178
2025,NYJ,K,K,6,ACT,Nick Folk,Nick,Folk,1984-11-05,73,222,Arizona,00-0025565,10621,b37c621e-1125-4c35-bea0-fcabb1527060,8432,5365,3794,FolkNi20,11694,650,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcfiv2cc7ky37yq9iklp",,17,REG,A01,Nick,FOL378021,32371,3200464f-4c37-8021-409f-36e78a589e4b,2007,2007,DAL,178
2025,NYJ,K,K,6,ACT,Nick Folk,Nick,Folk,1984-11-05,73,222,Arizona,00-0025565,10621,b37c621e-1125-4c35-bea0-fcabb1527060,8432,5365,3794,FolkNi20,11694,650,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcfiv2cc7ky37yq9iklp",,14,REG,A01,Nick,FOL378021,32371,3200464f-4c37-8021-409f-36e78a589e4b,2007,2007,DAL,178
2025,NYJ,K,K,6,ACT,Nick Folk,Nick,Folk,1984-11-05,73,222,Arizona,00-0025565,10621,b37c621e-1125-4c35-bea0-fcabb1527060,8432,5365,3794,FolkNi20,11694,650,18,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qcfiv2cc7ky37yq9iklp",,10,REG,A01,Nick,FOL378021,32371,3200464f-4c37-8021-409f-36e78a589e4b,2007,2007,DAL,178
