season,season_type,player_id,player_name,player_display_name,games,position,position_group,headshot_url,team,def_tackles,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_fumble_recovery_own,def_fumble_recovery_yards_own,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_safety,def_penalty,def_penalty_yards
2021,REG,00-0027688,C.McCoy,Colt McCoy,1,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mvcoi7f6thyudufnh0dx",CAR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027696,J.Graham,Jimmy Graham,1,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/h7xs06oj6g03mippwtse",NYG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027701,E.Griffen,Everson Griffen,9,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqvc0dkghdix5fq9tfaq",MIN,10,9,1,5,4,0,1,5,42,10,0,0,0,0,0,0,0,0,0,0,7,65
2021,REG,00-0027723,A.Woods,Al Woods,16,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/prcuuwfcof1uok4lxb11",SEA,26,20,6,24,4,6,0,1.5,12.5,5,0,0,3,0,0,0,0,0,0,0,4,30
2021,REG,00-0027855,N.Suh,Ndamukong Suh,15,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/amvgudlseikg7eq0nn9d",TB,15,14,1,12,7,1,0,6,38,13,0,0,0,0,0,0,0,1,0,0,3,15
2021,REG,00-0027857,T.Williams,Trent Williams,1,T,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pngn7zttto574ellwslr",HOU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027860,J.Haden,Joe Haden,12,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/caumqxwppfoakjvpqxej",PIT,26,20,6,12,0,0,1,0,0,0,0,0,6,0,0,0,0,1,0,0,2,21
2021,REG,00-0027862,T.Alualu,Tyson Alualu,1,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wz7lyukjawvr7xfdszmb",PIT,2,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027865,B.Graham,Brandon Graham,1,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6iqegrredwqev7qx81m",PHI,2,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027867,J.Pierre-Paul,Jason Pierre-Paul,12,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwl0fkpfwut1rizcarub",TB,20,19,1,11,3,4,1,2.5,6,5,0,0,4,0,0,0,0,0,0,0,4,20
2021,REG,00-0027872,K.Jackson,Kareem Jackson,15,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",DEN,62,55,7,26,1,2,0,1,0,0,1,7,2,0,0,0,0,0,0,0,0,0
2021,REG,00-0027881,J.Hughes,Jerry Hughes,14,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/holacsltnj1mvxkeqgp0",BUF,8,7,1,10,1,4,2,2,8.5,7,0,0,3,0,0,0,0,0,0,0,3,15
2021,REG,00-0027885,L.Joseph,Linval Joseph,14,NT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xm9kvvx4uujqqjkqxngq",LAC,30,24,6,27,3,2,0,1,10,2,0,0,0,0,0,0,0,0,0,0,1,5
2021,REG,00-0027914,A.Sendejo,Andrew Sendejo,10,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/siupf4yvtt6m2vo8eed9",IND,29,24,5,11,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0
2021,REG,00-0027940,V.Miller,Von Miller,7,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",DEN,10,8,2,9,7,3,0,4.5,25,9,0,0,0,0,0,0,0,0,0,0,2,10
2021,REG,00-0027940,V.Miller,Von Miller,8,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",LA,23,19,4,8,12,13,1,5,31,8,0,0,1,0,0,0,0,0,0,0,2,20
2021,REG,00-0027942,A.Green,A.J. Green,1,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guj5a9vnnzqfiljupzuj",JAX,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027943,P.Peterson,Patrick Peterson,13,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hefuj7lvfmgvr4tme7te",MIN,34,33,1,11,2,5,0,0,0,0,1,66,5,1,0,0,0,0,0,0,3,27
2021,REG,00-0027944,J.Jones,Julio Jones,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",IND,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027944,J.Jones,Julio Jones,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",PIT,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027947,T.Smith,Tyron Smith,1,T,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w7doljwg9c9jqwejqf8b",NE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027949,J.Watt,J.J. Watt,7,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pooulgm7mdcx5x9gza7l",ARI,10,6,4,6,5,10,1,1,1,10,0,0,2,0,0,0,0,0,0,0,1,5
2021,REG,00-0027952,R.Quinn,Robert Quinn,16,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g8hslz6tb43l7xbmxzfh",CHI,38,32,6,11,17,22,4,18.5,133.5,22,0,0,0,0,0,0,0,0,0,0,4,30
2021,REG,00-0027954,R.Kerrigan,Ryan Kerrigan,4,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zi9qhkog8osjo2pk5bg4",PHI,3,2,1,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027955,N.Solder,Nate Solder,1,T,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kbzznhzm6nub46htfcse",LV,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027955,N.Solder,Nate Solder,1,T,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kbzznhzm6nub46htfcse",WAS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027962,C.Jordan,Cameron Jordan,16,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxcyaqstm1qguagtp1ye",NO,38,35,3,21,13,9,2,12.5,75.5,22,0,0,6,0,0,0,0,0,0,0,2,10
2021,REG,00-0027965,J.Smith,Jimmy Smith,8,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uycb0wytmroih8dz8rag",BAL,15,14,1,3,1,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,28
2021,REG,00-0027966,M.Ingram,Mark Ingram,1,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",BUF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027966,M.Ingram,Mark Ingram,1,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyju9wutyssrf0b26ran",MIA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027969,C.Heyward,Cameron Heyward,17,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jroymb3jdu14pusq9wu8",PIT,53,39,14,36,15,12,1,10,55.5,17,1,0,9,0,0,0,0,1,0,0,6,31
2021,REG,00-0027973,A.Dalton,Andy Dalton,1,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",ARI,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027975,J.Sheard,Jabaal Sheard,1,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lgti1akk6lj57zbfuobf",MIA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0027993,R.Hudson,Rodney Hudson,1,C,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qcyahgqlx44j8n9bzkwg",LA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0028008,J.Houston,Justin Houston,15,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uvob2wz6eezshbjclcya",BAL,19,16,3,15,6,2,1,4.5,22.5,17,0,0,1,0,0,0,0,1,0,0,1,15
2021,REG,00-0028037,K.Wright,K.J. Wright,14,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z1lt2ic9salihpdevh7p",LV,25,20,5,26,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2021,REG,00-0028063,T.Jones,Taiwan Jones,2,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/va09vgfr7bdc2wb6ikq4",BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
2021,REG,00-0028075,B.Skrine,Buster Skrine,5,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/veok5ok0xu5vjfg5uni4",TEN,11,10,1,6,0,0,0,0,0,0,1,17,3,0,0,0,0,0,0,0,0,0
2021,REG,00-0028092,R.Sherman,Richard Sherman,4,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bdfb1uulaykfcryanimb",TB,11,11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,0,2,26
2021,REG,00-0028097,L.Smith,Lee Smith,1,TE,TE,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gcaqwhzrinlqicrljwlr",CAR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0028103,P.McPhee,Pernell McPhee,8,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ybkcgchf6dxet313tmji",BAL,11,9,2,3,2,1,0,1,11,3,0,0,0,0,0,0,0,0,0,0,1,16
2021,REG,00-0028171,L.Guy,Lawrence Guy,17,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyc3hf6lyt5js3b7oon8",NE,37,23,14,23,2,1,0,1.5,9,5,0,0,0,0,0,0,0,1,0,0,1,6
2021,REG,00-0028180,M.Smith,Malcolm Smith,15,MLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uelur2x665hhkdopr9qb",CLE,32,22,10,18,3,1,0,0,0,0,2,1,5,0,0,0,0,0,0,0,2,30
2021,REG,00-0028224,C.Harris,Chris Harris,14,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jil3vlqjybwg2tawnume",LAC,30,28,2,7,0,0,0,0,0,1,1,0,6,0,0,0,0,0,0,0,3,82
2021,REG,00-0028278,J.Bynes,Josh Bynes,13,ILB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yki1iqv1tu8hvta68ypu",BAL,50,38,12,26,6,9,0,2,1,3,0,0,4,0,0,0,0,0,0,0,0,0
2021,REG,00-0028339,M.Addison,Mario Addison,14,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bapzewurohnyaqq1p3ud",BUF,20,17,3,9,8,8,2,7,44,7,0,0,0,0,0,0,0,0,0,0,2,20
2021,REG,00-0028872,J.Hekker,Johnny Hekker,1,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bcl8kjfwubicyywpxfny",LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2021,REG,00-0028899,R.McLeod,Rodney McLeod,13,FS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ettne7rdpnkozuyhx8be",PHI,32,31,1,26,0,0,0,0,0,0,2,24,4,0,0,0,0,0,0,0,1,5
2021,REG,00-0028908,M.Thomas,Michael Thomas,4,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wkugml4qpzkcj1tcyezx",CIN,7,5,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,REG,00-0028924,T.Gipson,Tashaun Gipson,12,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbniabicepxxcetygjhk",CHI,33,32,1,14,1,0,0,1,2,1,2,31,3,0,0,0,0,1,13,0,1,15
2021,REG,00-0029061,J.Stanford,Julian Stanford,3,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mezqwdtmou8ccdns9jc2",CAR,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029144,T.Compton,Tom Compton,1,T,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqw3ldugrml3w13fzyry",MIN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029193,B.Irvin,Bruce Irvin,4,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxsrulnbvfvmls7u6w7s",CHI,2,2,0,5,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,14
2021,REG,00-0029239,B.Bolden,Brandon Bolden,1,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kqqwz35z9brhkzbs4bcn",IND,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029239,B.Bolden,Brandon Bolden,1,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kqqwz35z9brhkzbs4bcn",LAC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029239,B.Bolden,Brandon Bolden,1,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kqqwz35z9brhkzbs4bcn",NE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
2021,REG,00-0029239,B.Bolden,Brandon Bolden,1,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kqqwz35z9brhkzbs4bcn",NO,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029249,M.Ingram,Melvin Ingram,8,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kbnd1mhegpg4n5kj7rac",KC,7,3,4,8,2,4,1,1,7,5,0,0,0,0,0,0,0,0,0,0,1,5
2021,REG,00-0029249,M.Ingram,Melvin Ingram,5,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kbnd1mhegpg4n5kj7rac",PIT,5,4,1,5,2,3,0,1,8,6,0,0,1,0,0,0,0,0,0,0,2,20
2021,REG,00-0029255,B.Wagner,Bobby Wagner,15,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syrf5eqbgosyxx7zrsso",SEA,93,78,15,77,3,6,1,1,7,3,1,3,5,0,0,0,0,0,0,0,1,5
2021,REG,00-0029261,C.Hayward,Casey Hayward,17,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o5cft0nj87mwqsnp3wug",LV,39,37,2,7,3,3,0,0,0,0,1,0,9,0,0,0,0,0,0,1,3,26
2021,REG,00-0029269,T.Benjamin,Travis Benjamin,1,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/io9silocxbywvisvcvpx",LA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029284,M.Daniels,Mike Daniels,1,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qyvpu9j05il8dncustlp",CIN,5,4,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029285,J.Norman,Josh Norman,14,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i2bihsraophhbhvhhypb",SF,36,35,1,13,3,3,7,0,0,0,1,40,5,0,0,0,0,0,0,0,6,85
2021,REG,00-0029293,M.Jones,Marvin Jones,1,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ciy9sxefmcnwjw7ln3h2",TEN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029410,T.Wilson,Tavon Wilson,3,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ztnf4vdx2qw6nowvmxy4",SF,5,5,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2021,REG,00-0029528,B.Massie,Bobby Massie,1,T,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hfjtsmseahvvdllps7eg",LV,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029530,J.Bethel,Justin Bethel,6,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ctqpivwrs2u9gwrohbce",NE,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10
2021,REG,00-0029542,S.Gilmore,Stephon Gilmore,7,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rzqv9harev8c0excxzfz",CAR,15,12,3,1,1,0,0,0,0,0,2,13,2,0,0,0,0,0,0,0,2,13
2021,REG,00-0029560,D.Kirkpatrick,Dre Kirkpatrick,2,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/z0hhlgxx1icjln3l3hgl",SF,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
2021,REG,00-0029562,L.David,Lavonte David,12,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sg8cvbhglpfqor2mz44k",TB,63,55,8,34,5,7,2,2,1,4,0,0,3,0,0,0,0,1,12,0,1,6
2021,REG,00-0029568,M.Jackson,Malik Jackson,13,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gakfws2ki3j7zuvdllnh",CLE,7,6,1,18,2,3,0,0.5,4,7,0,0,4,0,0,0,0,0,0,0,4,30
2021,REG,00-0029577,D.Trevathan,Danny Trevathan,5,ILB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jukojjsqqppqju4worol",CHI,8,6,2,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029585,C.Jones,Chandler Jones,15,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o12yqn0vbknt7gmu5owf",ARI,31,28,3,10,12,15,6,10.5,79.5,26,0,0,4,0,0,0,0,1,1,0,3,45
2021,REG,00-0029592,K.Zeitler,Kevin Zeitler,1,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7m6q3fbvbot23tshcma",CLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029592,K.Zeitler,Kevin Zeitler,1,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7m6q3fbvbot23tshcma",LAC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029604,K.Cousins,Kirk Cousins,1,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yt6n07jezvfmcsoq0j13",CAR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029606,H.Smith,Harrison Smith,15,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mf2e5sc9smu4cj22f4di",MIN,83,68,15,31,3,0,1,3,22,5,1,10,7,0,0,0,0,0,0,0,4,30
2021,REG,00-0029607,D.Davis,Demario Davis,16,MLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/todpplb6yao1c5zvofsk",NO,70,61,9,35,13,7,0,3,16,10,0,0,7,0,0,0,0,0,0,0,2,9
2021,REG,00-0029630,M.Brockers,Michael Brockers,16,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qkh4jhodaog0uckpbzja",DET,23,18,5,29,4,4,0,1,10,1,0,0,0,0,0,0,0,0,0,0,2,10
2021,REG,00-0029632,M.Sanu,Mohamed Sanu,1,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a6loroqhta6g65aqnsrk",ARI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029643,W.Mercilus,Whitney Mercilus,3,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppap8wfihhya2o1ekket",GB,3,3,0,2,1,0,0,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029643,W.Mercilus,Whitney Mercilus,6,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ppap8wfihhya2o1ekket",HOU,6,5,1,6,4,1,0,3,25,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,REG,00-0029653,F.Cox,Fletcher Cox,15,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guiegvu50wdv6lzspebo",PHI,25,17,8,10,7,12,2,3.5,26.5,12,0,0,0,1,0,0,0,1,0,0,4,19
2021,REG,00-0029657,A.Hicks,Akiem Hicks,8,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6vzbrj6xejni2lks17m",CHI,19,17,2,6,5,3,0,3.5,26.5,9,0,0,0,0,0,0,0,0,0,0,1,15
2021,REG,00-0029669,D.Hightower,Dont'a Hightower,15,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ye8raazdvcmtv19wpmvo",NE,39,31,8,25,1,0,0,1.5,13.5,4,0,0,1,0,0,0,0,0,0,0,1,7
2021,REG,00-0029672,R.Reiff,Riley Reiff,1,T,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o7mwtkt8hoi05yvuijzc",CHI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
