season,season_type,player_id,player_name,player_display_name,games,position,position_group,headshot_url,team,def_tackles,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_fumble_recovery_own,def_fumble_recovery_yards_own,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_safety,def_penalty,def_penalty_yards
2025,REG,00-0031236,B.Cooks,Brandin Cooks,13,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/krz3gv9jjs92arlctvqf",BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,REG,00-0031237,T.Bridgewater,Teddy Bridgewater,3,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wggyfg1dgyiwcgxafoen",TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,REG,00-0031254,D.Autry,Denico Autry,9,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/avrrswmjrzes0ggi3bsg",HOU,5,5,0,3,3,21,1,3.5,22.5,4,0,0,1,0,0,0,0,0,0,0,3,30
2025,REG,00-0031270,S.Harris,Shelby Harris,17,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r1lxhltzhpkmfdocupum",CLE,15,12,3,17,7,19,0,1,5.5,5,0,0,4,0,0,0,0,0,0,0,3,32
2025,REG,00-0031279,J.Matthews,Jake Matthews,6,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hoifz7uqrpjm5g2mlyaa",ATL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,50
2025,REG,00-0031330,M.Moses,Morgan Moses,4,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xuuf1lrkv3altipbgfjk",NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35
2025,REG,00-0031345,J.Garoppolo,Jimmy Garoppolo,3,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivz3zwvjxvgcu4dzabur",LA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,REG,00-0031357,C.Goodwin,C.J. Goodwin,13,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/txvnf4ecxcgg5heclsit",DAL,10,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25
2025,REG,00-0031360,K.Van Noy,Kyle Van Noy,14,MLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kxj2hipcguahh4l60vaa",BAL,12,12,0,8,4,18,0,2,15,9,1,11,4,0,0,0,0,0,0,0,2,10
2025,REG,00-0031364,J.Clowney,Jadeveon Clowney,12,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iururnv6x8iuzepggwvt",DAL,24,21,3,17,12,56,1,8.5,42,10,0,0,4,0,0,0,0,2,0,0,3,15
2025,REG,00-0031381,D.Adams,Davante Adams,14,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tdzluk4xau3arxqk9zsl",LA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,REG,00-0031408,M.Evans,Mike Evans,8,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zc4ujpmndyxrbiyyjomz",TB,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30
2025,REG,00-0031411,D.Lawrence,DeMarcus Lawrence,16,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yo0w88bzr0s9qrnmadeq",SEA,24,23,1,29,11,54,3,6,42,20,0,0,1,0,0,0,0,3,56,0,1,15
2025,REG,00-0031426,J.Bitonio,Joel Bitonio,2,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/il9yy0bjrowrwhxk9ard",CLE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2025,REG,00-0031484,C.Manhertz,Chris Manhertz,4,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bw0kytk1nwrdln9t3wzg",NYG,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2025,REG,00-0031492,J.Myers,Jason Myers,17,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zcd7q9loflr0t5bsvzig",SEA,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2025,REG,00-0031503,J.Winston,Jameis Winston,3,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e5qyxnibbyawi0pvfpjl",NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,REG,00-0031550,S.Thompson,Shaq Thompson,12,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rk9qairtsyrzdoznvmen",BUF,33,33,0,23,6,20,1,1,2,2,0,0,2,0,0,0,0,0,0,0,2,10
2025,REG,00-0031551,E.Goldman,Eddie Goldman,12,NT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/o0kwpqywuicbketxfbck",WAS,10,8,2,16,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2025,REG,00-0031554,E.Kendricks,Eric Kendricks,2,MLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/adc49lyuljufsfseggdc",SF,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,REG,00-0031557,J.Phillips,Jordan Phillips,8,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hn887nvbphkycvlkvlms",BUF,5,5,0,4,2,8,0,1,7,1,0,0,1,0,0,0,0,0,0,0,1,5
2025,REG,00-0031565,D.Hunter,Danielle Hunter,16,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l4qdgo10becu0f3zgmyj",HOU,28,28,0,26,15,112,3,15,117,22,0,0,3,0,0,0,0,1,0,0,1,5
2025,REG,00-0031576,Z.Smith,Za'Darius Smith,4,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l5t51lcflhhfvxhr1sx3",PHI,3,3,0,7,2,15,0,1.5,18.5,3,0,0,0,0,0,0,0,0,0,0,0,0
2025,REG,00-0031583,G.Jarrett,Grady Jarrett,13,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cchbtgvedcufwteb6dip",CHI,14,14,0,25,1,4,0,1.5,6.5,8,0,0,3,0,0,0,0,0,0,0,2,11
2025,REG,00-0031588,S.Diggs,Stefon Diggs,17,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cemcexmscsarpvwhafln",NE,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35
2025,REG,00-0031608,Q.Diggs,Quandre Diggs,8,S,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kqasx5pfmin4wrk503uf",TEN,17,16,1,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2025,REG,00-0031610,D.Waller,Darren Waller,9,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/loyehiyzcu2lexjk7plq",MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2025,REG,00-0031622,B.Hart,Bobby Hart,4,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uqobnujagdsizf4lngbp",LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25
2025,REG,00-0031687,R.Mostert,Raheem Mostert,12,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fas5rkweusx2hl7abtzh",LV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,REG,00-0031740,N.Hewitt,Neville Hewitt,8,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lw2m7oyputkdykbaz0cu",NYG,5,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2025,REG,00-0031763,D.Carter,DeAndre Carter,4,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jx4io3owliw3l5xve6ta",CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2025,REG,00-0031898,A.Singleton,Alex Singleton,16,LB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/majblawsimvtv3k2xd6j",DEN,54,52,2,81,3,5,1,1,1,3,0,0,4,0,0,0,0,0,0,0,0,0
2025,REG,00-0031933,L.Williams,Leonard Williams,16,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhaogtinjeyrwbjsvbl4",SEA,33,32,1,29,9,41,0,7,44.5,22,0,0,1,0,0,0,0,0,0,0,5,60
2025,REG,00-0031935,P.Smith,Preston Smith,12,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etcwpdjr7xtc4gubw8gf",WAS,8,8,0,16,2,6,0,0.5,1.5,6,0,0,1,0,0,0,0,0,0,0,0,0
2025,REG,00-0031957,R.Nunez-Roches,Rakeem Nunez-Roches,9,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/udm7hafj1u08xj2blkta",NYG,6,6,0,17,3,22,0,3,22,4,0,0,1,0,0,0,0,0,0,0,1,5
2025,REG,00-0032052,D.Fowler,Dante Fowler Jr.,13,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cp6ao2rf9siswpzctpt9",DAL,10,10,0,5,4,23,0,3,21,10,0,0,3,0,0,0,0,0,0,0,0,0
2025,REG,00-0032065,B.Pinion,Bradley Pinion,16,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xx5dvt7efcoyiwbhrjrq",ATL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025,REG,00-0032071,T.Brown,Trent Brown,4,OT,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cszhfhjysj4e5hm4vbwk",HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35
2025,REG,00-0032103,D.Perryman,Denzel Perryman,9,MLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n3oqbsrycbe0nwdwblez",LAC,30,27,3,17,4,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,15
