season,season_type,player_id,player_name,player_display_name,games,position,position_group,headshot_url,team,def_tackles,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_fumble_recovery_own,def_fumble_recovery_yards_own,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_safety,def_penalty,def_penalty_yards
2024,REG,00-0030070,J.Jenkins,John Jenkins,15,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwvjpcuk5a1vg4pd0bvl",LV,13,9,4,33,3,6,0,1,10.5,4,0,0,2,0,0,0,0,0,0,0,0,0
2024,REG,00-0030098,D.Hopkins,Dustin Hopkins,1,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8xhu9uud3finj0x9hpf",CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2024,REG,00-0030114,J.Poyer,Jordan Poyer,15,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhigvtvtb3jielxsxiyl",MIA,51,49,2,47,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,3,44
2024,REG,00-0030294,T.Jefferson,Tony Jefferson,5,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkfls5xzpftiptzybn0j",LAC,17,17,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2024,REG,00-0030386,W.Gholston,William Gholston,8,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yn9hugzuf7g8ve2xjtwi",TB,6,6,0,6,1,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,1,15
2024,REG,00-0030459,T.Mathieu,Tyrann Mathieu,17,FS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k3fywj4kodnfuyscnujy",NO,47,46,1,15,1,2,2,0,0,0,3,29,7,0,0,0,0,1,0,0,1,15
2024,REG,00-0030506,T.Kelce,Travis Kelce,1,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilk4qbxxs6mt3v9zfvtg",BUF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0030564,D.Hopkins,DeAndre Hopkins,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",MIA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0030757,M.Pennel,Mike Pennel,12,NT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tgxzm3pvwn3uyfuirodr",KC,10,9,1,15,3,2,1,3,6,2,0,0,0,0,0,0,0,0,0,0,1,15
2024,REG,00-0031040,K.Mack,Khalil Mack,15,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xgd2ujsu1yhfa0aulchw",LAC,20,18,2,19,6,1,2,6,40,15,0,0,9,0,0,0,0,1,22,0,1,15
2024,REG,00-0031054,D.Jones,DaQuan Jones,13,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a8ladzqod3ojmibqytad",BUF,11,10,1,12,5,5,0,2.5,12,7,0,0,1,0,0,0,0,0,0,0,2,10
2024,REG,00-0031101,S.Barrett,Shaquil Barrett,1,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eiilfj6qiri4n9xrclwe",TB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031136,C.Boswell,Chris Boswell,1,K,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ivb854ozl9jp39lau99u",PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,REG,00-0031177,B.Urban,Brent Urban,13,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/acp4qzscazxskq9efwnf",BAL,9,8,1,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2024,REG,00-0031254,D.Autry,Denico Autry,9,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pafmcnd47wgvl8q1kulm",HOU,8,6,2,5,3,0,0,3,24,6,0,0,3,0,0,0,0,0,0,0,0,0
2024,REG,00-0031270,S.Harris,Shelby Harris,14,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lppu8txhvbs0h7ftxswg",CLE,18,14,4,19,5,4,1,1.5,9,5,0,0,2,0,0,0,0,0,0,0,1,5
2024,REG,00-0031296,C.Mosley,C.J. Mosley,4,ILB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cjje7blxkubjmrbtbp27",NYJ,13,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031298,J.Ward,Jimmie Ward,10,FS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/owockyq21r4kqxt67zab",HOU,32,29,3,16,5,8,0,0,0,0,2,67,4,1,0,0,0,0,0,0,1,5
2024,REG,00-0031357,C.Goodwin,C.J. Goodwin,2,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tcfvwabfull325uyjta1",DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18
2024,REG,00-0031360,K.Van Noy,Kyle Van Noy,16,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/izz9mxgcxcx0lydkleke",BAL,25,23,2,16,14,3,2,12.5,83.5,21,0,0,2,0,0,0,0,1,0,0,3,15
2024,REG,00-0031364,J.Clowney,Jadeveon Clowney,13,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lu2evianim8sdgfyxlgh",CAR,24,20,4,22,9,6,0,5.5,48.5,11,0,0,4,0,0,0,0,0,0,0,2,10
2024,REG,00-0031381,D.Adams,Davante Adams,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",CAR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031381,D.Adams,Davante Adams,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jweoujpjv9u2a8k7wnos",PIT,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031408,M.Evans,Mike Evans,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",DEN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031408,M.Evans,Mike Evans,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vfsaie1uiokfczwv9p4d",NO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031411,D.Lawrence,Demarcus Lawrence,4,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qzgz3zr1nmhxy0fiaqes",DAL,7,5,2,7,4,2,1,3,20,5,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031426,J.Bitonio,Joel Bitonio,1,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/il9yy0bjrowrwhxk9ard",WAS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031500,E.Obada,Efe Obada,4,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i5zeos5e8jhwupjnlsri",WAS,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031503,J.Winston,Jameis Winston,1,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/chdeosreuupotgq0eqlm",PIT,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031550,S.Thompson,Shaq Thompson,4,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/suldxex0tcm1rv69agr2",CAR,19,18,1,16,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15
2024,REG,00-0031551,E.Goldman,Eddie Goldman,9,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n2sm7z9fzco3dy3kdzdt",ATL,7,6,1,9,1,0,0,1,9,3,0,0,0,0,0,0,0,0,0,0,2,10
2024,REG,00-0031554,E.Kendricks,Eric Kendricks,15,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/adc49lyuljufsfseggdc",DAL,71,61,10,67,4,10,3,3,8,3,2,15,3,0,0,0,0,1,0,0,0,0
2024,REG,00-0031557,J.Phillips,Jordan Phillips,5,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iu4ppwzelupya497dxtt",BUF,4,3,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0
2024,REG,00-0031557,J.Phillips,Jordan Phillips,1,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iu4ppwzelupya497dxtt",DAL,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031565,D.Hunter,Danielle Hunter,16,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsgq2reivph5rd48rq4p",HOU,31,26,5,15,17,16,1,12,93.5,23,0,0,3,0,0,0,0,0,0,0,3,25
2024,REG,00-0031576,Z.Smith,Za'Darius Smith,8,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l5t51lcflhhfvxhr1sx3",CLE,15,13,2,8,6,10,0,5,29,7,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031576,Z.Smith,Za'Darius Smith,8,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l5t51lcflhhfvxhr1sx3",DET,7,5,2,5,3,0,0,4,38,10,0,0,1,0,0,0,0,0,0,0,3,23
2024,REG,00-0031580,S.Mason,Shaquille Mason,1,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h2j9pcx5k3kfbxgq1bb7",MIA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031581,M.Glowinski,Mark Glowinski,1,G,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ldqr5jlk57a6nrha4u8w",TEN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031583,G.Jarrett,Grady Jarrett,17,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/evfy7od6zezkptbipam5",ATL,30,25,5,23,9,21,0,2.5,23,12,0,0,0,0,0,0,0,0,0,0,2,10
2024,REG,00-0031587,B.McCain,Bobby McCain,1,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qngkoi5ocjuet0kmni6a",MIN,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031588,S.Diggs,Stefon Diggs,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/to2qwuffjnjlouctglsl",BUF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031608,Q.Diggs,Quandre Diggs,8,FS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bpueborpbbhwe9pesnyt",TEN,35,29,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031740,N.Hewitt,Neville Hewitt,9,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tohlmo4ymgsmbe3egoac",HOU,26,24,2,23,0,0,2,0,0,1,1,45,3,0,0,0,0,0,0,0,1,15
2024,REG,00-0031785,T.Hill,Troy Hill,6,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fa4ba7c9ku1narcpyh10",CAR,20,17,3,12,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15
2024,REG,00-0031795,D.Williams,DeShawn Williams,9,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oomwiwcodj3uwrbd4bug",CAR,8,7,1,8,0,0,0,0.5,3.5,4,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031898,A.Singleton,Alex Singleton,3,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pzmcsembcob3ochitr6x",DEN,17,11,6,14,1,4,0,0,0,1,1,21,1,0,0,0,0,0,0,0,0,0
2024,REG,00-0031933,L.Williams,Leonard Williams,15,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/d2aptvibuotyxumk2ohy",SEA,37,33,4,27,16,12,0,11,71.5,28,1,92,3,1,0,0,0,0,0,0,3,35
2024,REG,00-0031935,P.Smith,Preston Smith,9,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/euesbavo3qc6kzxcu5mb",GB,6,6,0,13,2,0,0,2.5,20.5,4,0,0,0,0,0,0,0,0,0,0,2,10
2024,REG,00-0031935,P.Smith,Preston Smith,7,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/euesbavo3qc6kzxcu5mb",PIT,6,6,0,7,3,0,0,2,5,2,0,0,0,0,0,1,1,0,1,0,0,0
2024,REG,00-0031938,C.Davis,Carl Davis,2,NT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ozc21yaswwzhzdbcz0fm",WAS,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031941,J.Crowder,Jamison Crowder,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rfysbrjrvfdr72cx8who",ATL,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0031957,R.Nunez-Roches,Rakeem Nunez-Roches,15,NT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lk9ht53hnkifzoboz79k",NYG,14,11,3,38,2,1,0,2,4,6,0,0,2,0,0,0,0,0,0,0,1,5
2024,REG,00-0032052,D.Fowler,Dante Fowler,16,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w9hqjfsqi3fzryay68mu",WAS,25,24,1,14,14,16,2,10.5,70,12,1,67,1,1,0,0,0,0,0,0,4,45
2024,REG,00-0032065,B.Pinion,Bradley Pinion,1,P,SPEC,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rorbnsbacfcscruzxqra",ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024,REG,00-0032103,D.Perryman,Denzel Perryman,11,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vxzrfxabkffbe1lg5qcq",LAC,39,30,9,16,2,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0032107,A.Blackson,Angelo Blackson,1,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fqkyimdahqjlnqu60zqf",ARI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0032109,K.Alexander,Kwon Alexander,3,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rccrvhqts2qk8ycjqfmz",DEN,3,1,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2024,REG,00-0032109,K.Alexander,Kwon Alexander,2,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rccrvhqts2qk8ycjqfmz",DET,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2024,REG,00-0032128,C.Conley,Chris Conley,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mr4h7vx02uwpr7xlfk6y",SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0032129,J.Hicks,Jordan Hicks,12,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nupnkxjio2iuqppmog1a",CLE,40,31,9,38,4,4,0,2,7,5,0,0,4,0,0,0,0,0,0,0,1,15
2024,REG,00-0032146,B.Dupree,Bud Dupree,15,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tg3rnyclhffznnme5elq",LAC,18,17,1,10,6,0,1,6,30,10,1,0,2,0,0,0,0,0,0,0,2,9
2024,REG,00-0032162,T.McGill,T.Y. McGill,1,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v1rav6esnezg5ggbkwoz",CLE,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0032162,T.McGill,T.Y. McGill,1,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/v1rav6esnezg5ggbkwoz",SF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0032164,A.Armstead,Arik Armstead,16,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ra0eag1wqgvw1nzbpy4a",JAX,21,19,2,8,3,1,0,2,11,7,0,0,3,0,0,0,0,0,0,0,2,10
2024,REG,00-0032195,R.Darby,Ronald Darby,12,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dn0kn2aw6crrzvsjiuvl",JAX,36,35,1,10,3,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,10
2024,REG,00-0032265,M.Edwards,Mario Edwards,13,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cia50revbealvw5biusr",HOU,12,11,1,19,3,0,0,3,26,8,0,0,2,0,0,0,0,2,0,0,4,40
2024,REG,00-0032378,D.Buckner,DeForest Buckner,12,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yuh9isf5mds3l9hcp4vw",IND,24,20,4,37,8,1,0,6.5,62,14,0,0,1,0,0,0,0,0,0,0,1,5
2024,REG,00-0032379,E.Apple,Eli Apple,2,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/szrv0msliekcbdfulpzb",LAC,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2024,REG,00-0032387,J.Reed,Jarran Reed,15,NT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/td7umxhgwkswls8rutk0",SEA,21,18,3,24,5,1,1,4.5,46,15,0,0,2,0,0,0,0,0,0,0,0,0
2024,REG,00-0032391,J.Thuney,Joe Thuney,1,G,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlarfa9lnf5g8gfrvwxe",LV,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0032391,J.Thuney,Joe Thuney,1,G,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hlarfa9lnf5g8gfrvwxe",NO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0032392,A.Hooper,Austin Hooper,1,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hj0ybtjspne3t1cso961",HOU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,REG,00-0032401,D.Campbell,De'Vondre Campbell,13,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wctve53etxcg6hx9o9cr",SF,44,36,8,35,3,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,25
2024,REG,00-0032412,D.Lowry,Dean Lowry,5,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/akvs2wasmwm0rnh9lpfj",PIT,1,1,0,4,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2024,REG,00-0032415,M.Judon,Matt Judon,17,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/whfmdlt319vlpqjyqdfl",ATL,25,23,2,16,7,3,0,5.5,43,9,1,27,5,1,0,0,0,0,0,0,5,35
