season,season_type,player_id,player_name,player_display_name,games,position,position_group,headshot_url,team,def_tackles,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_fumble_recovery_own,def_fumble_recovery_yards_own,def_fumble_recovery_opp,def_fumble_recovery_yards_opp,def_safety,def_penalty,def_penalty_yards
2022,REG,00-0027686,C.Peters,Corey Peters,9,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zutvrtzwir9awk4zh7yn",JAX,11,9,2,9,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0027723,A.Woods,Al Woods,12,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/prcuuwfcof1uok4lxb11",SEA,27,22,5,12,5,7,0,2,6,3,0,0,1,0,0,0,0,0,0,0,1,15
2022,REG,00-0027855,N.Suh,Ndamukong Suh,5,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/amvgudlseikg7eq0nn9d",PHI,4,3,1,6,0,0,0,1,4.5,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0027862,T.Alualu,Tyson Alualu,11,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wz7lyukjawvr7xfdszmb",PIT,5,2,3,8,0,0,0,0.5,3,2,0,0,1,0,0,0,0,0,0,0,2,10
2022,REG,00-0027865,B.Graham,Brandon Graham,16,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6iqegrredwqev7qx81m",PHI,19,16,3,16,11,9,2,11,64,16,0,0,1,0,0,0,0,0,0,0,3,21
2022,REG,00-0027867,J.Pierre-Paul,Jason Pierre-Paul,9,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pwl0fkpfwut1rizcarub",BAL,17,15,2,9,5,5,0,3,23,3,1,3,5,0,0,0,0,0,0,0,1,5
2022,REG,00-0027872,K.Jackson,Kareem Jackson,17,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzmcqsvgotnfsmmzgtwa",DEN,55,52,3,39,2,1,0,0,0,0,0,0,3,0,0,0,0,2,2,0,1,15
2022,REG,00-0027881,J.Hughes,Jerry Hughes,16,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/holacsltnj1mvxkeqgp0",HOU,21,19,2,14,10,6,2,9,61,10,1,14,1,0,0,0,0,0,0,0,2,10
2022,REG,00-0027885,L.Joseph,Linval Joseph,8,NT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xm9kvvx4uujqqjkqxngq",PHI,8,6,2,12,0,0,0,0.5,3,1,0,0,0,0,0,0,0,0,0,0,1,5
2022,REG,00-0027940,V.Miller,Von Miller,11,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qpprquecnqk19xsi0dtj",BUF,18,17,1,3,10,6,1,8,54,12,0,0,2,0,0,0,0,0,0,0,4,20
2022,REG,00-0027943,P.Peterson,Patrick Peterson,17,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hefuj7lvfmgvr4tme7te",MIN,56,50,6,10,3,1,0,0,0,0,5,91,15,0,0,0,0,0,0,0,6,62
2022,REG,00-0027944,J.Jones,Julio Jones,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omrddf2phtyztzx2nup1",SEA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0027949,J.Watt,J.J. Watt,16,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pooulgm7mdcx5x9gza7l",ARI,30,27,3,9,18,11,1,12.5,94,25,0,0,7,0,0,0,0,1,0,0,8,40
2022,REG,00-0027952,R.Quinn,Robert Quinn,7,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g8hslz6tb43l7xbmxzfh",CHI,6,6,0,2,2,0,0,1,11,3,0,0,0,0,0,0,0,0,0,0,1,5
2022,REG,00-0027952,R.Quinn,Robert Quinn,3,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/g8hslz6tb43l7xbmxzfh",PHI,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,5
2022,REG,00-0027962,C.Jordan,Cameron Jordan,16,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wxcyaqstm1qguagtp1ye",NO,40,32,8,26,13,11,2,8.5,67.5,13,0,0,2,0,0,0,0,0,0,0,2,16
2022,REG,00-0027969,C.Heyward,Cameron Heyward,17,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jroymb3jdu14pusq9wu8",PIT,39,31,8,35,14,10,1,10.5,72.5,23,0,0,4,0,0,0,0,1,0,0,2,13
2022,REG,00-0027973,A.Dalton,Andy Dalton,1,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/az1zo7fl2tozg50tgs0d",CLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0028002,R.Cobb,Randall Cobb,1,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",MIN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0028002,R.Cobb,Randall Cobb,1,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kuwo5hnkbtesfw6n9w1s",PHI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0028008,J.Houston,Justin Houston,12,OLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uvob2wz6eezshbjclcya",BAL,14,14,0,7,7,0,1,9.5,63,17,1,5,1,0,0,0,0,0,0,0,2,20
2022,REG,00-0028063,T.Jones,Taiwan Jones,1,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/va09vgfr7bdc2wb6ikq4",BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2022,REG,00-0028171,L.Guy,Lawrence Guy,13,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jyc3hf6lyt5js3b7oon8",NE,18,12,6,28,3,2,0,2,18,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0028224,C.Harris,Chris Harris,7,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jil3vlqjybwg2tawnume",NO,26,24,2,3,1,0,1,1,4,1,0,0,3,0,0,0,0,0,0,0,4,17
2022,REG,00-0028278,J.Bynes,Josh Bynes,7,ILB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yki1iqv1tu8hvta68ypu",BAL,19,16,3,10,2,2,0,1,7,1,1,0,2,0,0,0,0,0,0,0,0,0
2022,REG,00-0028292,N.Bellore,Nick Bellore,1,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wlj7zdf6h9p9dnhdtmih",SEA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0028339,M.Addison,Mario Addison,10,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bapzewurohnyaqq1p3ud",HOU,6,5,1,9,1,0,1,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0
2022,REG,00-0028899,R.McLeod,Rodney McLeod,16,FS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ettne7rdpnkozuyhx8be",IND,56,49,7,36,8,1,0,0,0,0,2,27,8,1,0,0,0,1,0,0,2,19
2022,REG,00-0028908,M.Thomas,Michael Thomas,1,SS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wkugml4qpzkcj1tcyezx",CIN,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0028924,T.Gipson,Tashaun Gipson,16,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbniabicepxxcetygjhk",SF,43,39,4,18,1,2,0,0.5,2.5,1,5,141,8,0,0,0,0,0,0,0,0,0
2022,REG,00-0029193,B.Irvin,Bruce Irvin,11,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxsrulnbvfvmls7u6w7s",SEA,18,17,1,10,5,8,0,3.5,25.5,9,0,0,0,0,0,0,0,0,0,0,3,16
2022,REG,00-0029239,B.Bolden,Brandon Bolden,1,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kqqwz35z9brhkzbs4bcn",LAC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0029249,M.Ingram,Melvin Ingram,14,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kbnd1mhegpg4n5kj7rac",MIA,15,12,3,7,7,4,1,6,48.5,10,0,0,1,1,0,0,0,2,3,0,5,37
2022,REG,00-0029255,B.Wagner,Bobby Wagner,17,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syrf5eqbgosyxx7zrsso",LA,81,65,16,59,10,5,0,6,32,10,2,13,5,0,0,0,0,0,0,0,1,5
2022,REG,00-0029261,C.Hayward,Casey Hayward,6,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o5cft0nj87mwqsnp3wug",ATL,14,13,1,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
2022,REG,00-0029285,J.Norman,Josh Norman,1,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i2bihsraophhbhvhhypb",CAR,6,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0029293,M.Jones,Marvin Jones,1,WR,WR,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ciy9sxefmcnwjw7ln3h2",HOU,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0029412,V.Curry,Vinny Curry,8,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fcmh8m4lmzuvrnnbthjh",NYJ,9,9,0,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,15
2022,REG,00-0029530,J.Bethel,Justin Bethel,5,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ctqpivwrs2u9gwrohbce",MIA,11,9,2,5,0,0,0,0,0,0,1,11,4,0,0,0,0,0,0,0,1,5
2022,REG,00-0029542,S.Gilmore,Stephon Gilmore,16,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rzqv9harev8c0excxzfz",IND,53,46,7,13,0,0,0,0,0,0,2,31,11,0,0,0,0,0,0,0,4,32
2022,REG,00-0029562,L.David,Lavonte David,17,ILB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sg8cvbhglpfqor2mz44k",TB,80,72,8,44,10,5,1,3,26,3,0,0,5,0,0,0,0,1,0,0,2,20
2022,REG,00-0029585,C.Jones,Chandler Jones,15,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o12yqn0vbknt7gmu5owf",LV,21,19,2,17,3,1,1,4.5,16.5,15,0,0,3,1,0,0,0,3,48,0,0,0
2022,REG,00-0029592,K.Zeitler,Kevin Zeitler,1,G,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l7m6q3fbvbot23tshcma",NYG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0029604,K.Cousins,Kirk Cousins,1,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yt6n07jezvfmcsoq0j13",DET,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0029606,H.Smith,Harrison Smith,14,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mf2e5sc9smu4cj22f4di",MIN,66,60,6,19,1,1,1,0,0,0,5,51,10,0,0,0,0,0,0,0,0,0
2022,REG,00-0029607,D.Davis,Demario Davis,17,MLB,LB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/todpplb6yao1c5zvofsk",NO,54,46,8,55,10,8,0,6.5,41.5,8,1,4,6,0,0,0,0,1,0,0,1,14
2022,REG,00-0029630,M.Brockers,Michael Brockers,3,DE,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qkh4jhodaog0uckpbzja",DET,1,1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2022,REG,00-0029653,F.Cox,Fletcher Cox,16,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guiegvu50wdv6lzspebo",PHI,23,21,2,20,7,2,1,7,50.5,14,0,0,0,0,0,0,0,1,0,0,1,5
2022,REG,00-0029657,A.Hicks,Akiem Hicks,10,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u6vzbrj6xejni2lks17m",TB,13,11,2,9,2,2,0,1,8,4,0,0,3,0,0,0,0,0,0,0,2,20
2022,REG,00-0029672,R.Reiff,Riley Reiff,1,T,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o7mwtkt8hoi05yvuijzc",MIN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0029681,J.Jenkins,Janoris Jenkins,2,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qfjugbhul7ergngoqlyg",SF,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
2022,REG,00-0029701,R.Tannehill,Ryan Tannehill,1,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvwju12dl6haf3r8uzrm",GB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0029701,R.Tannehill,Ryan Tannehill,1,QB,QB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yvwju12dl6haf3r8uzrm",JAX,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0029747,C.Banjo,Chris Banjo,5,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ibqowvcvkzurwo95ukg9",ARI,3,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2022,REG,00-0029764,C.Davis,Cody Davis,1,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pdijtrs1tnltal8g6cmx",NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
2022,REG,00-0029890,M.Purcell,Mike Purcell,16,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/thcksouge8z0pgfli6xt",DEN,21,16,5,24,1,0,0,1.5,2.5,4,0,0,0,0,0,0,0,1,0,1,2,30
2022,REG,00-0030010,B.Copeland,Brandon Copeland,3,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xp2g7lnnvmlmchbccpp0",BAL,2,2,0,3,1,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030035,A.Thielen,Adam Thielen,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pxehgo0l9xl03n7dronf",IND,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030062,D.Slay,Darius Slay,16,CB,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ywdvgcxwf6nnfo9r77oz",PHI,40,38,2,15,0,0,0,0,0,0,3,17,14,0,0,0,0,0,0,0,3,15
2022,REG,00-0030063,J.Hankins,Johnathan Hankins,4,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnhaj3f4csasomqgie9p",DAL,7,6,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030063,J.Hankins,Johnathan Hankins,5,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnhaj3f4csasomqgie9p",LV,1,0,1,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2022,REG,00-0030064,J.Bostic,Jon Bostic,8,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/t2pjyumewomvynbvdvzy",WAS,11,10,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030070,J.Jenkins,John Jenkins,13,DT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mwvjpcuk5a1vg4pd0bvl",MIA,8,6,2,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5
2022,REG,00-0030090,M.Hyde,Micah Hyde,2,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xxdwo2ndjc4qm9q5lpgx",BUF,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030097,D.Quessenberry,David Quessenberry,1,T,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gjt9jdtuatvddzdeouwj",MIA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030114,J.Poyer,Jordan Poyer,12,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jhigvtvtb3jielxsxiyl",BUF,44,36,8,19,4,2,1,0,0,0,4,6,8,0,0,0,0,0,0,0,0,0
2022,REG,00-0030279,K.Allen,Keenan Allen,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lngo1onvkcqjnq7ozkuu",IND,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030288,R.Burkhead,Rex Burkhead,1,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ysgdnkasvp07qmrkasve",IND,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030288,R.Burkhead,Rex Burkhead,1,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ysgdnkasvp07qmrkasve",TEN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030294,T.Jefferson,Tony Jefferson,8,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkfls5xzpftiptzybn0j",NYG,13,13,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022,REG,00-0030383,D.Harmon,Duron Harmon,17,SS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/spklqujyj6a7dmacc74l",LV,63,56,7,23,0,0,2,0,0,0,2,86,5,1,0,0,0,0,0,0,0,0
2022,REG,00-0030386,W.Gholston,William Gholston,16,DE,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yn9hugzuf7g8ve2xjtwi",TB,24,21,3,25,4,5,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
2022,REG,00-0030387,S.Means,Steven Means,1,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m15je6mlizxkjep7rvt1",BAL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030402,A.Spence,Akeem Spence,6,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/psegy2ft4lr56hkwtzhk",SF,4,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030411,L.Ryan,Logan Ryan,9,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cx2auxfuxnuduesro2ww",TB,24,22,2,13,1,1,1,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0
2022,REG,00-0030459,T.Mathieu,Tyrann Mathieu,17,FS,DB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/k3fywj4kodnfuyscnujy",NO,64,58,6,27,3,1,1,1,0,1,3,44,8,0,0,0,0,1,0,0,2,24
2022,REG,00-0030463,A.Klein,A.J. Klein,1,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohrm5k7zku2mc5alnmz4",BAL,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030463,A.Klein,A.J. Klein,1,OLB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ohrm5k7zku2mc5alnmz4",BUF,6,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030500,N.Williams,Nicholas Williams,6,DT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lphbl2t0w052unkblknq",NYG,5,2,3,10,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
2022,REG,00-0030506,T.Kelce,Travis Kelce,1,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilk4qbxxs6mt3v9zfvtg",IND,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030506,T.Kelce,Travis Kelce,1,TE,TE,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ilk4qbxxs6mt3v9zfvtg",TEN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030511,B.Williams,Brandon Williams,2,NT,DL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fsifllhqsfavihjfs6eu",KC,1,0,1,1,1,5,0,0.5,7,2,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030564,D.Hopkins,DeAndre Hopkins,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",LAC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030564,D.Hopkins,DeAndre Hopkins,1,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viymeohipdn0voptrkzh",MIN,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030565,G.Smith,Geno Smith,1,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/izkm5yyxybb5uy5dkcgf",DEN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030575,X.Rhodes,Xavier Rhodes,2,CB,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vj7ythe0bue256xfeyhl",BUF,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030578,C.Patterson,Cordarrelle Patterson,1,RB,RB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jktdrwmujfuqp94csnav",CAR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030665,D.Sorensen,Daniel Sorensen,4,FS,DB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sqynbf32igys6zu09szc",NO,10,9,1,7,0,0,0,0,0,0,2,50,3,0,0,0,0,0,0,0,0,0
2022,REG,00-0030694,J.Hurst,James Hurst,1,T,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mzpvnvadsssb2qnrhihk",TB,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030725,C.Lucas,Cornelius Lucas,1,T,OL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bjfmauv8ulnyzcaefjet",SF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,REG,00-0030757,M.Pennel,Mike Pennel,15,NT,DL,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tgxzm3pvwn3uyfuirodr",CHI,16,12,4,10,2,4,1,0,0,2,0,0,2,0,0,0,0,1,0,0,2,16
2022,REG,00-0030761,J.Thomas,Joe Thomas,11,ILB,LB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ojdlnhgj7zlucpucacrq",CHI,33,28,5,24,4,4,0,1,6,1,0,0,2,0,0,0,0,1,0,0,1,15
2022,REG,00-0030827,T.Shatley,Tyler Shatley,1,G,OL,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qsy9wwamkc9cotbj8ihk",NYJ,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
