capture_id,quote_id,captured_at,source,source_updated_at,state,sport,event_id,event_name,kickoff_display,book,market_type,selection,line,american_price,quote_status,model_version
interim-il-20260925T001458Z,009030b4-b82b-415c-bfdf-6cef553bbfe9,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,New England Patriots @ Jacksonville Jaguars,SUN 12:01PM CT,FanDuel,spread,Jacksonville Jaguars,-2.5,-118,open,v3-forward-measurement
interim-il-20260925T001458Z,cfd0061b-e7c2-4fcb-870b-7ef65915f62f,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,New England Patriots @ Jacksonville Jaguars,SUN 12:01PM CT,FanDuel,moneyline,New England Patriots,,130,open,v3-forward-measurement
interim-il-20260925T001458Z,749eeb58-1b3e-45e2-86af-20d777f3c061,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,New England Patriots @ Jacksonville Jaguars,SUN 12:01PM CT,FanDuel,moneyline,Jacksonville Jaguars,,-154,open,v3-forward-measurement
interim-il-20260925T001458Z,3609a1ed-189f-4c5e-9d73-c88b7968145b,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,New England Patriots @ Jacksonville Jaguars,SUN 12:01PM CT,FanDuel,total,Over,45.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,25e4838f-453a-4003-be80-f80817eb1a00,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,New England Patriots @ Jacksonville Jaguars,SUN 12:01PM CT,FanDuel,total,Under,45.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,064d7476-496c-4290-98f2-3b9d11b4a478,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Houston Texans @ Indianapolis Colts,SUN 12:01PM CT,FanDuel,spread,Houston Texans,-1.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,a7dc3512-b159-40c4-83e6-337ae6314b19,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Houston Texans @ Indianapolis Colts,SUN 12:01PM CT,FanDuel,spread,Indianapolis Colts,1.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,07865264-0145-4768-9fbb-59cdde31a4dc,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Houston Texans @ Indianapolis Colts,SUN 12:01PM CT,FanDuel,moneyline,Houston Texans,,-132,open,v3-forward-measurement
interim-il-20260925T001458Z,bf6f2564-b316-431f-9b6e-8aba011e29cf,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Houston Texans @ Indianapolis Colts,SUN 12:01PM CT,FanDuel,moneyline,Indianapolis Colts,,112,open,v3-forward-measurement
interim-il-20260925T001458Z,71767765-fffb-443a-9cd4-48d9ee17768c,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Houston Texans @ Indianapolis Colts,SUN 12:01PM CT,FanDuel,total,Over,42.5,-118,open,v3-forward-measurement
interim-il-20260925T001458Z,1d04323e-a613-4236-8253-536ac2217f82,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Houston Texans @ Indianapolis Colts,SUN 12:01PM CT,FanDuel,total,Under,42.5,-104,open,v3-forward-measurement
interim-il-20260925T001458Z,40d35719-e8e0-466a-8a35-c1719f2fab8f,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Chargers @ Buffalo Bills,SUN 12:01PM CT,FanDuel,spread,Los Angeles Chargers,7.5,-120,open,v3-forward-measurement
interim-il-20260925T001458Z,076f1192-7ca6-445d-99bf-ea55548b2e28,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Chargers @ Buffalo Bills,SUN 12:01PM CT,FanDuel,spread,Buffalo Bills,-7.5,-102,open,v3-forward-measurement
interim-il-20260925T001458Z,da774f42-4797-44f4-be34-82a5aa473568,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Chargers @ Buffalo Bills,SUN 12:01PM CT,FanDuel,moneyline,Los Angeles Chargers,,295,open,v3-forward-measurement
interim-il-20260925T001458Z,3844806b-8a90-4127-82af-f2b88b782f56,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Chargers @ Buffalo Bills,SUN 12:01PM CT,FanDuel,moneyline,Buffalo Bills,,-370,open,v3-forward-measurement
interim-il-20260925T001458Z,4ee681ef-8b2b-4052-b05a-bd3ef010c42b,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Chargers @ Buffalo Bills,SUN 12:01PM CT,FanDuel,total,Over,50.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,2221d5f9-81a2-45c5-ba9d-7570e2d8da00,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Chargers @ Buffalo Bills,SUN 12:01PM CT,FanDuel,total,Under,50.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,e02057d7-b539-400e-a35e-4c6f10b4a8b3,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Kansas City Chiefs @ Miami Dolphins,SUN 12:01PM CT,FanDuel,spread,Kansas City Chiefs,-10.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,27dfb06e-c09c-4667-8cbd-b09bafc17f89,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Kansas City Chiefs @ Miami Dolphins,SUN 12:01PM CT,FanDuel,spread,Miami Dolphins,10.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,f901dc89-68b6-4957-b738-6d41b299b643,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Kansas City Chiefs @ Miami Dolphins,SUN 12:01PM CT,FanDuel,moneyline,Kansas City Chiefs,,-720,open,v3-forward-measurement
interim-il-20260925T001458Z,e72f1c90-4c98-4aba-a4bb-6493659d04c6,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Kansas City Chiefs @ Miami Dolphins,SUN 12:01PM CT,FanDuel,moneyline,Miami Dolphins,,520,open,v3-forward-measurement
interim-il-20260925T001458Z,f07bd974-d13f-496f-a671-20891d5ecc0e,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Kansas City Chiefs @ Miami Dolphins,SUN 12:01PM CT,FanDuel,total,Over,45.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,b741585e-dc5a-427f-8286-5bed9960d05a,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Kansas City Chiefs @ Miami Dolphins,SUN 12:01PM CT,FanDuel,total,Under,45.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,d5212ddc-fbf1-409c-91fe-84aa57c16872,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Cincinnati Bengals @ Pittsburgh Steelers,SUN 12:01PM CT,FanDuel,spread,Cincinnati Bengals,-3.5,-108,open,v3-forward-measurement
interim-il-20260925T001458Z,8328f90c-e871-4648-9c11-9d348ff352e1,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Cincinnati Bengals @ Pittsburgh Steelers,SUN 12:01PM CT,FanDuel,spread,Pittsburgh Steelers,3.5,-112,open,v3-forward-measurement
interim-il-20260925T001458Z,9df1ecd0-2792-453b-848a-5648d997d07b,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Cincinnati Bengals @ Pittsburgh Steelers,SUN 12:01PM CT,FanDuel,moneyline,Cincinnati Bengals,,-190,open,v3-forward-measurement
interim-il-20260925T001458Z,d5029e5f-6dd8-43ab-9cb6-5757368a2f79,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Cincinnati Bengals @ Pittsburgh Steelers,SUN 12:01PM CT,FanDuel,moneyline,Pittsburgh Steelers,,160,open,v3-forward-measurement
interim-il-20260925T001458Z,734ea29f-30c5-4c4f-b738-0c18e778733b,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Cincinnati Bengals @ Pittsburgh Steelers,SUN 12:01PM CT,FanDuel,total,Over,42.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,44214ebe-8f20-4637-8a01-27d467b6858c,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Cincinnati Bengals @ Pittsburgh Steelers,SUN 12:01PM CT,FanDuel,total,Under,42.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,8eca2f88-1108-4a74-bc89-cbcef69e8b9e,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Seattle Seahawks @ Washington Commanders,SUN 12:01PM CT,FanDuel,spread,Seattle Seahawks,-7.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,b610ae07-058b-44fd-ac21-3728f30b94ef,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Seattle Seahawks @ Washington Commanders,SUN 12:01PM CT,FanDuel,spread,Washington Commanders,7.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,b3113d17-c028-4bc9-bcdb-9e9f3cc754e9,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Seattle Seahawks @ Washington Commanders,SUN 12:01PM CT,FanDuel,moneyline,Seattle Seahawks,,-390,open,v3-forward-measurement
interim-il-20260925T001458Z,bba7d957-1b43-4f8c-80a6-2c6435492d39,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Seattle Seahawks @ Washington Commanders,SUN 12:01PM CT,FanDuel,moneyline,Washington Commanders,,310,open,v3-forward-measurement
interim-il-20260925T001458Z,2f6426c9-762c-47cd-aec8-834443523122,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Seattle Seahawks @ Washington Commanders,SUN 12:01PM CT,FanDuel,total,Over,40.5,-108,open,v3-forward-measurement
interim-il-20260925T001458Z,b0144bbb-119b-4d28-a142-64431cb3ac7d,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Seattle Seahawks @ Washington Commanders,SUN 12:01PM CT,FanDuel,total,Under,40.5,-112,open,v3-forward-measurement
interim-il-20260925T001458Z,c0c50299-d775-4d6a-8427-1e5351b694a7,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Tennessee Titans @ New York Giants,SUN 12:01PM CT,FanDuel,spread,Tennessee Titans,2.5,-110,open,v3-forward-measurement
interim-il-20260925T001458Z,2eb70156-14b4-496d-8a18-ce8dd9c49990,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Tennessee Titans @ New York Giants,SUN 12:01PM CT,FanDuel,spread,New York Giants,-2.5,-110,open,v3-forward-measurement
interim-il-20260925T001458Z,cd119243-4e6e-46fc-828f-089aebeb48f5,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Tennessee Titans @ New York Giants,SUN 12:01PM CT,FanDuel,moneyline,Tennessee Titans,,116,open,v3-forward-measurement
interim-il-20260925T001458Z,64cdd8dc-68b6-400f-98c2-0918b99244a8,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Tennessee Titans @ New York Giants,SUN 12:01PM CT,FanDuel,moneyline,New York Giants,,-136,open,v3-forward-measurement
interim-il-20260925T001458Z,c8271fe3-65ac-4add-9543-eab66673c0c0,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Tennessee Titans @ New York Giants,SUN 12:01PM CT,FanDuel,total,Over,38.5,-110,open,v3-forward-measurement
interim-il-20260925T001458Z,ae462ccd-c9d3-4f7a-a5f0-de2e4023ad55,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Tennessee Titans @ New York Giants,SUN 12:01PM CT,FanDuel,total,Under,38.5,-110,open,v3-forward-measurement
interim-il-20260925T001458Z,8ca4c2d4-ea0a-4dbd-b6e3-297908a66398,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Arizona Cardinals @ San Francisco 49ers,SUN 3:06PM CT,FanDuel,spread,Arizona Cardinals,8.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,b80c9d2e-f9b4-42c3-ae91-ba0c8230c4cd,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Arizona Cardinals @ San Francisco 49ers,SUN 3:06PM CT,FanDuel,spread,San Francisco 49ers,-8.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,51d4c4fc-d1fb-4256-902c-18f1caa677dc,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Arizona Cardinals @ San Francisco 49ers,SUN 3:06PM CT,FanDuel,moneyline,Arizona Cardinals,,380,open,v3-forward-measurement
interim-il-20260925T001458Z,d1402399-7e3b-41ba-998d-4214600c1023,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Arizona Cardinals @ San Francisco 49ers,SUN 3:06PM CT,FanDuel,moneyline,San Francisco 49ers,,-490,open,v3-forward-measurement
interim-il-20260925T001458Z,518154cc-cf33-42d3-8d05-caf4520bbb1a,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Arizona Cardinals @ San Francisco 49ers,SUN 3:06PM CT,FanDuel,total,Over,47.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,c592f444-352f-4d7d-8ca9-6170b3e053d1,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Arizona Cardinals @ San Francisco 49ers,SUN 3:06PM CT,FanDuel,total,Under,47.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,33e31aee-0770-433e-9909-0e94e2c88041,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Minnesota Vikings @ Tampa Bay Buccaneers,SUN 3:06PM CT,FanDuel,spread,Minnesota Vikings,-1.5,-110,open,v3-forward-measurement
interim-il-20260925T001458Z,a190a121-e592-4bf3-9e6b-a0de766c2d9f,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Minnesota Vikings @ Tampa Bay Buccaneers,SUN 3:06PM CT,FanDuel,spread,Tampa Bay Buccaneers,1.5,-110,open,v3-forward-measurement
interim-il-20260925T001458Z,a9186831-8c67-4230-8e9c-55aa047fd5c6,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Minnesota Vikings @ Tampa Bay Buccaneers,SUN 3:06PM CT,FanDuel,moneyline,Minnesota Vikings,,-124,open,v3-forward-measurement
interim-il-20260925T001458Z,36962e00-7a60-4ac1-a532-49dc837e8565,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Minnesota Vikings @ Tampa Bay Buccaneers,SUN 3:06PM CT,FanDuel,moneyline,Tampa Bay Buccaneers,,106,open,v3-forward-measurement
interim-il-20260925T001458Z,07b9aea1-5a00-4841-a849-cda05b313f7b,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Minnesota Vikings @ Tampa Bay Buccaneers,SUN 3:06PM CT,FanDuel,total,Over,42.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,32aea3b6-af29-4630-8b56-7da4738d55bd,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Minnesota Vikings @ Tampa Bay Buccaneers,SUN 3:06PM CT,FanDuel,total,Under,42.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,f67ec50f-de12-4e79-996a-a585d99335d1,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Baltimore Ravens @ Dallas Cowboys,SUN 3:25PM CT,FanDuel,spread,Baltimore Ravens,-3.5,-102,open,v3-forward-measurement
interim-il-20260925T001458Z,b548b656-576c-4c10-89d8-3aa497857e72,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Baltimore Ravens @ Dallas Cowboys,SUN 3:25PM CT,FanDuel,spread,Dallas Cowboys,3.5,-120,open,v3-forward-measurement
interim-il-20260925T001458Z,839a6799-0fbf-49db-b2b8-1bd8ff500a08,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Baltimore Ravens @ Dallas Cowboys,SUN 3:25PM CT,FanDuel,moneyline,Baltimore Ravens,,-174,open,v3-forward-measurement
interim-il-20260925T001458Z,f65d7bfa-73c2-4c62-ad06-4425b55d2ab6,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Baltimore Ravens @ Dallas Cowboys,SUN 3:25PM CT,FanDuel,moneyline,Dallas Cowboys,,146,open,v3-forward-measurement
interim-il-20260925T001458Z,4862b8b1-6656-4b94-97aa-1ba54f7886d5,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Baltimore Ravens @ Dallas Cowboys,SUN 3:25PM CT,FanDuel,total,Over,52.5,-106,open,v3-forward-measurement
interim-il-20260925T001458Z,21b2c4e9-98df-4eca-b90c-18c301bebe60,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Baltimore Ravens @ Dallas Cowboys,SUN 3:25PM CT,FanDuel,total,Under,52.5,-114,open,v3-forward-measurement
interim-il-20260925T001458Z,823615fe-8095-4651-b3e0-158e016d239e,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Las Vegas Raiders @ New Orleans Saints,SUN 3:25PM CT,FanDuel,spread,Las Vegas Raiders,3.0,-108,open,v3-forward-measurement
interim-il-20260925T001458Z,2cea896b-e642-44db-9a26-ff12dff0b406,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Las Vegas Raiders @ New Orleans Saints,SUN 3:25PM CT,FanDuel,spread,New Orleans Saints,-3.0,-112,open,v3-forward-measurement
interim-il-20260925T001458Z,2d8155c9-6530-4f52-9056-465f5c6b21e5,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Las Vegas Raiders @ New Orleans Saints,SUN 3:25PM CT,FanDuel,moneyline,Las Vegas Raiders,,144,open,v3-forward-measurement
interim-il-20260925T001458Z,2684b4d2-dd3d-49ca-a9ca-8e51dd73135c,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Las Vegas Raiders @ New Orleans Saints,SUN 3:25PM CT,FanDuel,moneyline,New Orleans Saints,,-172,open,v3-forward-measurement
interim-il-20260925T001458Z,d3e7f4c4-f6b7-42ea-bafe-f4ee20dfb270,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Las Vegas Raiders @ New Orleans Saints,SUN 3:25PM CT,FanDuel,total,Over,43.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,e4858a81-9251-48c1-8506-4f56116a9926,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Las Vegas Raiders @ New Orleans Saints,SUN 3:25PM CT,FanDuel,total,Under,43.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,17e4876e-dbe9-422c-bdcb-b4cbb62f0969,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Rams @ Denver Broncos,SUN 7:21PM CT,FanDuel,spread,Los Angeles Rams,-2.5,-110,open,v3-forward-measurement
interim-il-20260925T001458Z,8e61cab6-3b26-4710-9ae0-a9e1628e4c08,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Rams @ Denver Broncos,SUN 7:21PM CT,FanDuel,spread,Denver Broncos,2.5,-110,open,v3-forward-measurement
interim-il-20260925T001458Z,433e3bbc-bd3b-4f92-821c-e36507a74604,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Rams @ Denver Broncos,SUN 7:21PM CT,FanDuel,moneyline,Los Angeles Rams,,-134,open,v3-forward-measurement
interim-il-20260925T001458Z,83d36fc5-caf2-4e23-bedc-6f22277cfcc5,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Rams @ Denver Broncos,SUN 7:21PM CT,FanDuel,moneyline,Denver Broncos,,114,open,v3-forward-measurement
interim-il-20260925T001458Z,754d1a18-533f-4b3f-89bf-d776be147c03,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Rams @ Denver Broncos,SUN 7:21PM CT,FanDuel,total,Over,44.5,-110,open,v3-forward-measurement
interim-il-20260925T001458Z,1457b4eb-2d50-4ed2-a16d-2467e4903d27,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Los Angeles Rams @ Denver Broncos,SUN 7:21PM CT,FanDuel,total,Under,44.5,-110,open,v3-forward-measurement
interim-il-20260925T001458Z,3ddc3a6a-7d94-42ce-83f3-9152df608efa,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Philadelphia Eagles @ Chicago Bears,MON 7:16PM CT,FanDuel,spread,Philadelphia Eagles,-4.5,-115,open,v3-forward-measurement
interim-il-20260925T001458Z,9ef6f1e1-e492-4e0e-b657-0460159687a4,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Philadelphia Eagles @ Chicago Bears,MON 7:16PM CT,FanDuel,spread,Chicago Bears,4.5,-105,open,v3-forward-measurement
interim-il-20260925T001458Z,5847f2c0-f8c4-44a7-9159-a9b30ac5ecb1,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Philadelphia Eagles @ Chicago Bears,MON 7:16PM CT,FanDuel,moneyline,Philadelphia Eagles,,-235,open,v3-forward-measurement
interim-il-20260925T001458Z,9fc18530-cdfc-4489-a0ac-83374fa3ab5f,2026-09-25T00:14:58Z,FanDuel rendered sportsbook page,,IL,NFL,,Philadelphia Eagles @ Chicago Bears,MON 7:16PM CT,FanDuel,moneyline,Chicago Bears,,194,open,v3-forward-measurement
