player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Armondous Cooley,124161,DI,TULANE,1,0,0,319,0,0,0,0,0
Dominick Hill,124239,S,SO MISS,1,0,0,296,0,0,0,0,0
Dominic Bailey,124267,ED,TENNESSEE,1,0,0,307,0,0,0,0,0
Bryson Eason,124276,DI,TENNESSEE,1,2,0,307,1,0,1,0,4
William Wright,124304,CB,TENNESSEE,1,1,0,307,0,0,1,0,6
Josh Moten,124332,CB,SO MISS,1,0,0,296,0,0,1,0,3
Devin Price,124339,WR,OLE MISS,1,0,0,226,0,0,0,0,0
Jalen Lee,124385,DI,UNLV,2,1,0,325,0,0,0,0,3
Jack Tchienchou,124782,S,TULANE,1,1,1,319,0,1,0,0,7
Juandarion Silas,124924,LB,KENNESAW,1,0,0,200,0,0,0,0,0
Michael Mack II,125273,CB,OHIO,1,4,0,259,0,0,0,0,1
Cole Wisniewski,125313,S,TEXAS TECH,2,3,0,315,0,0,0,0,11
Jeremiah Williams,125842,CB,RICE,1,0,0,275,0,0,0,0,0
Langston Patterson,126465,LB,VANDERBILT,1,4,0,333,0,0,0,0,5
Tyler Gant,126535,DI,NWESTERN,1,0,0,256,0,0,0,0,1
Justin Weaver,126597,CB,ARMY,1,0,0,114,0,0,0,0,2
Donovan Rieman,126620,ED,LA TECH,1,0,0,208,0,0,0,0,1
Avyonne Jones,127249,S,COAST CAR,1,3,0,141,0,0,0,0,5
Riley Wilson,128218,ED,ARIZONA,1,0,0,109,0,2,0,0,1
Teivis Tuioti,128247,DI,S DIEGO ST,1,0,0,284,0,0,0,0,0
Tavian Combs,128258,S,NEW MEXICO,1,1,0,241,0,0,0,0,3
Waisale Muavesi,128364,DI,UNLV,2,2,0,325,0,0,0,0,1
Sabastian Harsh,128416,ED,NC STATE,1,3,0,248,2,0,0,0,2
Michael Boudoin III,128789,LB,TEXAS ST,1,1,0,314,0,0,0,0,2
Mason Green,128892,ED,NWESTERN,1,0,0,256,0,0,0,1,0
Jayden Marable,129183,DI,MEMPHIS,1,0,0,218,0,0,0,0,1
Mose Phillips III,129334,S,MISSOURI,1,1,0,229,0,0,0,0,1
Brenden Deasfernandes,129465,CB,C MICHIGAN,1,0,0,134,0,0,3,0,2
Ethan Hurkett,129471,ED,IOWA,1,0,0,192,0,0,0,2,0
Devyn King,129521,CB,HAWAII,1,0,0,180,0,0,0,0,4
Nikhai Hill-Green,129582,LB,ALABAMA,2,5,0,103,0,0,0,0,9
Avery Dunn,129611,ED,TOLEDO,1,0,0,316,0,0,0,1,2
Jasiyah Robinson,129632,ED,E CAROLINA,1,2,0,156,0,0,0,2,1
Lucas Finnessy,129651,ED,MINNESOTA,1,1,0,225,0,0,0,0,1
Jalen Logan-Redding,129661,DI,MINNESOTA,1,2,0,225,0,0,0,0,3
Marquis Black,129675,DI,UCONN,1,0,0,146,0,0,0,1,2
Jimari Butler,129679,ED,LSU,1,1,0,211,1,0,0,0,2
Tamon Lynum,129699,CB,PITTSBURGH,1,0,0,268,0,0,0,0,1
Jaheem Joseph,129726,S,UNLV,2,2,0,325,0,0,0,0,12
Darrion Henry-Young,129748,ED,COAST CAR,1,0,0,141,0,0,0,0,0
Mitchell Melton,129753,ED,VIRGINIA,2,0,0,335,1,0,0,0,5
Cole Brevard,129766,DI,TEXAS,1,1,0,311,0,0,0,0,0
Antonio Stevens,129833,S,KENNESAW,1,0,0,200,0,0,0,0,1
Andrew Awe,129839,LB,RICE,1,1,0,275,1,0,0,1,7
Jordan Dunbar,129844,CB,MO STATE,1,0,0,230,0,0,0,0,0
James Thompson Jr.,129930,DI,ILLINOIS,1,2,0,187,0,0,0,1,4
Luke Murphy,130498,LB,COAST CAR,1,1,0,141,0,0,0,0,2
Devin Lafayette,130562,S,TROY,2,4,0,318,0,0,0,0,10
Ray Thomas,130580,DI,MISS STATE,1,0,0,227,0,0,0,0,0
Jaelen Crider,130616,DI,LA LAFAYET,1,0,0,207,0,0,0,0,2
Martez Poynter,130629,DI,TOLEDO,1,2,0,316,0,0,0,1,3
Jaxson Campbell,131100,CB,NAVY,1,0,0,237,0,0,0,0,1
Brian Booker,131222,DI,NEW MEXICO,1,0,0,241,0,0,0,1,1
Ashton Levells-Mitchell,131257,CB,FIU,1,0,0,166,0,0,0,0,3
Treylin Payne,131350,LB,TEXAS ST,1,1,0,314,1,0,0,0,4
DJ Taylor Jr.,131630,CB,TEXAS ST,1,0,0,314,0,0,0,0,0
Stanley Saole-McKenzie,131656,DI,CAL,1,0,0,130,0,0,0,0,1
Logan Sagapolu,131721,DI,WASHINGTON,1,0,0,340,0,0,0,0,1
John Miller,131744,LB,UTAH ST,1,6,0,329,1,0,0,1,7
Omari Porter,131778,CB,RICE,1,0,0,275,0,0,0,0,0
Jamar Sekona,131836,DI,HAWAII,1,0,0,180,0,0,0,0,0
Sione Fotu,131853,LB,HOUSTON,1,0,0,182,0,0,0,0,1
Aliki Vimahi,131883,DI,UTAH,1,0,0,328,0,0,0,1,2
Makell Esteen,131892,S,WASHINGTON,1,0,0,340,0,0,0,0,2
Anthony Ward,131919,LB,WASHINGTON,1,0,0,340,0,0,0,0,0
Jackson Lataimua,131939,S,N TEXAS,1,0,0,251,0,0,0,0,2
Gabriel Lopez,131942,DI,NEW MEXICO,1,0,0,241,1,0,0,0,0
Jarvarius Sims,132298,CB,W MICHIGAN,2,1,0,347,0,0,0,0,9
Brenden Jordan,133060,S,TEXAS TECH,2,1,0,315,0,0,0,0,11
Anas Luqman,133626,ED,OHIO,1,0,0,259,1,0,0,1,0
Jaydan Mayes,133971,CB,ARMY,1,1,0,114,0,0,0,0,1
Daniel Rickert,138135,ED,VIRGINIA,2,1,1,335,0,0,0,1,1
Jacob Ferguson,138274,ED,GA SOUTHRN,1,0,0,174,1,0,0,0,3
Isaiah Green,138276,DI,MEMPHIS,1,0,0,218,0,0,0,0,0
Caleb Francl,138302,S,WASH STATE,1,1,0,341,1,0,0,0,7
Randy Keumogne,138305,ED,MICHIGAN,1,0,0,222,0,0,0,0,0
Cale Reeder,138314,S,WASH STATE,1,0,0,341,0,0,0,0,1
Jaidyn Denis,138406,CB,MEMPHIS,1,0,0,218,0,0,0,0,0
Dylan Tucker,138424,CB,UTAH ST,1,0,0,329,0,1,0,0,7
Mikail Kamara,138455,ED,INDIANA,4,7,0,190,2,0,0,1,4
Seth Naotala,138461,LB,DOMINION,1,3,0,263,0,0,0,0,6
Isaiah Wadsworth,139159,CB,TULANE,1,0,0,319,0,0,1,0,0
Dante Thomas,139527,S,COAST CAR,1,0,1,141,0,0,0,0,3
Trey Fields,139541,LB,N TEXAS,1,4,0,251,0,0,0,0,8
Briceon Hayes,139544,ED,N TEXAS,2,1,0,251,0,0,0,0,1
Richard Outland Jr.,139558,DI,N TEXAS,2,0,0,251,0,0,0,0,1
Carlos Allen Jr.,141334,DI,HOUSTON,1,1,0,182,0,0,0,1,2
Malakai Williams,141577,ED,BOISE ST,2,0,0,120,1,0,0,0,0
Okiki Olorunfunmi,141716,DI,NEW MEXICO,1,0,0,241,0,0,0,0,2
Andre Fuller,141775,CB,TOLEDO,1,1,0,316,0,0,1,0,3
Dontae Lunan,142071,LB,COAST CAR,1,1,0,141,0,0,0,0,3
Kavir Bains-Marquez,142177,S,PITTSBURGH,1,3,0,268,0,0,0,0,0
Jack Hall,142249,ED,DELAWARE,1,3,0,151,0,0,0,0,2
Ethan Saunders,142265,ED,DELAWARE,1,1,0,151,0,0,0,0,2
Dillon Trainer,142269,LB,DELAWARE,1,0,0,151,0,0,0,0,1
Chance Graves,142349,CB,E CAROLINA,1,0,0,156,0,0,0,0,0
Mike Nwokocha,143510,DI,TEXAS ST,1,0,0,314,0,0,0,0,0
Tre Freeman,143853,LB,DUKE,2,3,0,154,0,0,0,0,5
Aaron Hall,143855,DI,DUKE,2,4,0,154,0,0,0,0,5
Omarion Cooper,143877,CB,MEMPHIS,1,1,0,218,0,0,0,0,3
Patrick Payton,143893,ED,LSU,1,0,0,211,0,0,0,0,2
Hunter Washington,143898,S,MISS STATE,1,1,0,227,0,0,0,0,5
Jabari Ishmael,143944,ED,SO MISS,1,0,0,296,0,0,0,0,0
Chase Smith,143952,LB,MIAMI FL,3,1,0,220,1,0,0,0,2
Dontae Balfour,143957,CB,TEXAS TECH,1,0,0,315,0,0,0,0,0
TyMir Brown,143960,CB,E CAROLINA,1,1,0,156,0,0,0,0,2
Keeshawn Silver,143979,DI,USC,1,0,0,326,0,0,0,1,2
Nate Evans,143991,CB,DELAWARE,1,1,0,151,0,1,1,0,6
Caden Fordham,143992,LB,NC STATE,1,2,0,248,0,1,0,0,9
Travali Price,144002,DI,NC STATE,1,0,0,248,0,0,0,0,0
Javon McIntyre,144029,S,PITTSBURGH,1,2,0,268,0,0,0,0,4
Terry Lockett Jr.,144053,DI,JAMES MAD,1,0,0,197,0,0,0,0,0
CJ McCray,144091,ED,CINCINNATI,1,0,0,138,0,0,0,0,0
Cade Denhoff,144114,ED,CLEMSON,1,2,0,140,1,0,0,0,3
Ryheem Craig,144151,ED,E CAROLINA,1,1,0,156,0,0,0,1,3
TJ Quinn,144173,LB,LOUISVILLE,1,0,0,210,0,0,0,0,7
Quincy Bryant,144181,LB,WAKE,1,1,0,339,0,0,0,0,1
Trey Gooden,144189,DI,LSU,1,1,0,211,0,0,0,0,3
Dylan Hazen,144192,LB,WAKE,1,3,0,339,1,0,0,0,4
DaShawn Jones,144195,CB,ALABAMA,1,0,0,103,0,0,1,0,1
Zach Lohavichan,144196,DI,WAKE,1,0,0,339,0,0,0,0,2
Jack Dingle,144217,LB,CINCINNATI,1,1,0,138,0,0,0,0,6
Jah-Mal Williams,144241,ED,TROY,2,2,0,318,0,0,0,1,2
Jalen Emery,144247,CB,W KENTUCKY,1,1,0,346,0,0,1,0,2
Jalen Garner,144248,LB,HOUSTON,1,1,0,182,0,0,0,0,1
Cam Blaylock,144260,DI,UTSA,1,0,0,331,0,0,0,0,0
Bryce Edmondson,144264,LB,UNLV,2,0,0,325,0,0,0,0,0
Andrew Jones,144268,LB,OLE MISS,2,0,0,226,0,0,0,0,3
William Whitlow Jr.,144288,ED,MEMPHIS,1,1,0,218,0,0,0,0,1
Marcus Bleazard,144293,LB,NAVY,1,0,0,237,0,0,0,0,3
Jalen McMurray,144393,S,TENNESSEE,1,1,0,307,0,0,1,0,1
Bobby Salla Jr.,144398,CB,FIU,1,1,0,166,0,0,0,0,5
Jadon Canady,144405,CB,OREGON,2,1,1,264,0,0,0,0,5
Elijah Champaigne,144407,DI,TULANE,1,0,0,319,0,0,0,0,0
Devean Deal,144411,ED,TCU,1,2,0,305,0,0,0,0,3
Bailey Despanie,144413,S,TULANE,1,0,0,319,0,0,1,0,2
Corey Platt Jr.,144431,LB,HOUSTON,1,0,0,182,0,0,0,0,1
Matthew Alexander,144453,DI,GA TECH,1,0,0,176,0,0,0,0,0
Jaelen Stokes,144498,S,USF,1,1,0,327,0,0,0,0,4
Jayden Gray,144555,ED,W KENTUCKY,1,0,0,346,0,0,0,0,0
Omar Daniels,144605,S,GA TECH,1,2,0,176,0,0,1,0,5
Krew Jackson,144612,LB,ARIZONA ST,1,1,0,110,0,0,0,0,2
Latrell McCutchin Sr.,144639,CB,HOUSTON,1,0,0,182,0,0,0,1,3
Da'Veawn Armstead,144700,CB,N TEXAS,2,2,0,251,0,0,0,0,4
Shad Banks Jr.,144702,LB,UTSA,1,2,0,331,3,0,1,1,5
Terrence Cooks II,144731,LB,TEXAS ST,1,0,0,314,1,0,0,0,2
D.J. Harris,144734,ED,USF,1,1,0,327,0,0,0,0,1
Chief Collins,144767,S,TEXAS TECH,2,0,0,315,0,0,0,0,0
Charles Esters III,144768,ED,TEXAS TECH,2,0,0,315,0,0,0,0,1
Blake Burris,144770,DI,SMU,1,0,0,287,1,0,0,0,0
E'Maurion Banks,144771,DI,TEXAS TECH,2,0,0,315,0,0,0,1,1
Caleb Coleman,144774,CB,NEW MEXICO,1,1,0,241,0,0,1,0,2
Miles Scott,144809,S,ILLINOIS,1,1,0,187,0,0,0,0,4
Tyler Strain,144814,CB,ILLINOIS,1,0,0,187,0,0,0,0,0
Dylan Rosiek,144816,LB,ILLINOIS,1,1,0,187,0,0,0,0,4
Kenenna Odeluga,144818,LB,ILLINOIS,1,2,0,187,0,0,0,0,1
Andrew Turvy,144844,ED,INDIANA,1,1,0,190,0,0,0,0,0
Jaxon Rexroth,144864,LB,IOWA,1,0,0,192,0,0,0,0,0
Jaden Harrell,144871,LB,IOWA,1,0,0,192,0,0,0,0,0
Karson Sharar,144873,LB,IOWA,1,1,0,192,1,0,0,2,2
Max Llewellyn,144874,ED,IOWA,1,0,0,192,1,0,0,0,1
Jeremiah Pittman,144875,DI,IOWA,1,0,0,192,0,0,0,0,0
Branden Jennings,144903,ED,MISS STATE,1,2,0,227,0,0,0,0,3
Rayshaun Benny,144933,DI,MICHIGAN,1,1,0,222,0,0,0,0,1
T.J. Guy,144938,ED,MICHIGAN,1,1,0,222,0,0,0,0,0
Ike Iwunnah,144943,DI,MICHIGAN,1,0,0,222,0,0,0,0,1
Darius Green,144982,S,MINNESOTA,1,1,0,225,0,0,0,0,3
Devon Williams,144984,LB,MINNESOTA,1,4,0,225,1,0,0,0,4
Luther McCoy,144986,DI,HAWAII,1,1,0,180,0,0,0,0,0
Nate Becker,144988,DI,MINNESOTA,1,0,0,225,0,0,0,0,0
Deven Eastern,144989,DI,MINNESOTA,1,0,0,225,0,0,0,0,1
Marques Buford Jr.,145012,S,NEBRASKA,1,1,0,238,0,0,0,0,5
Wynden Ho'ohuli,145015,LB,HAWAII,1,1,0,180,1,0,0,0,7
Derek Branch,145019,S,NEBRASKA,1,0,0,238,0,0,0,0,1
Theran Johnson,145045,CB,OREGON,2,2,0,264,0,0,0,0,2
Garner Wallace,145046,S,NWESTERN,1,0,0,256,0,0,0,0,1
Mac Uihlein,145047,LB,NWESTERN,1,1,1,256,0,0,0,0,8
Aidan Hubbard,145048,ED,NWESTERN,1,0,1,256,1,0,0,3,0
Najee Story,145049,DI,NWESTERN,1,0,0,256,0,0,0,0,1
Carmine Bastone,145050,DI,NWESTERN,1,0,0,256,0,0,0,0,1
Ore Adeyi,145051,CB,NWESTERN,1,0,0,256,0,0,0,0,4
Andre Turrentine,145072,S,TENNESSEE,1,3,0,307,0,0,0,0,1
Jackson Kuwatch,145075,LB,MIAMI OH,2,5,0,221,2,0,0,0,15
Jordan van den Berg,145085,DI,GA TECH,1,1,0,176,0,0,0,0,1
Liam Clifford,145089,WR,PENN STATE,1,0,0,266,0,0,0,0,0
Harrison Wallace III,145090,WR,OLE MISS,1,0,0,226,0,0,0,0,0
Davon Townley Jr.,145091,ED,MO STATE,1,0,0,230,0,0,0,0,0
Dominic DeLuca,145095,LB,PENN STATE,1,1,0,266,1,0,0,0,3
Rodney McGraw,145101,ED,W MICHIGAN,2,0,2,347,3,0,0,2,3
Khordae Sydnor,145124,ED,VANDERBILT,1,0,0,333,0,0,0,0,1
T.J. Bollers,145165,DI,CAL,1,0,0,130,0,0,0,0,0
Jacob Merrifield,145209,DI,USF,1,0,0,327,0,0,0,0,1
Demetrius Hill,145227,S,FIU,1,0,0,166,0,0,0,0,4
Keegan Davis,145234,ED,FIU,1,1,0,166,0,0,0,0,0
Jordan Guerad,145236,DI,LOUISVILLE,1,0,0,210,0,0,0,1,1
Jakobe Thomas,145309,S,MIAMI FL,3,6,0,220,1,1,2,0,15
Sifa Leota,145338,LB,LA TECH,1,1,1,208,1,0,0,1,7
Kris Trinidad,145380,ED,DOMINION,1,1,0,263,0,0,0,1,2
Denzel Lowry,145381,DI,LOUISVILLE,1,0,0,210,0,0,0,0,0
Alonzo Ford Jr.,145383,DI,PENN STATE,1,0,0,266,0,0,0,0,2
Chazz Wallace,145384,DI,NC STATE,1,0,0,248,1,0,0,0,0
Keyshawn Hunter,145385,DI,DELAWARE,1,2,0,151,1,0,0,1,0
Peyton Stevenson,145394,S,RICE,1,2,0,275,0,0,0,0,4
Elroyal Morris III,145406,DI,RICE,1,0,0,275,0,0,0,0,0
Marcus Williams,145407,S,RICE,1,0,0,275,0,0,0,0,1
Brendan Toles,145431,CB,SO MISS,1,1,0,296,0,0,0,0,0
Ronald Triplette,145524,ED,GA TECH,1,0,0,176,0,0,0,0,1
Cam Burden,145551,LB,MEMPHIS,1,1,0,218,0,0,0,0,0
Migo Jackson,145560,DI,NWESTERN,1,0,0,256,0,0,0,1,1
Jairus Mack,145562,WR,W KENTUCKY,1,0,0,346,0,0,0,0,0
Lawai'a Brown,145704,LB,C MICHIGAN,1,0,0,134,0,0,0,0,4
Isaiah Rogers,145706,DI,CINCINNATI,1,0,0,138,0,0,0,0,2
Jonah Pace,145712,DI,IOWA,1,0,0,192,1,0,0,0,0
Jonathan Decker,145715,DI,C MICHIGAN,1,1,0,134,0,0,0,0,2
Dakota Cochran,145721,LB,C MICHIGAN,1,1,0,134,0,0,0,0,3
Michael Heldman,145731,ED,C MICHIGAN,1,1,0,134,0,0,0,0,0
Elijah Rikard,145739,S,C MICHIGAN,1,2,0,134,0,0,0,0,3
Caleb Spann,145742,S,C MICHIGAN,1,0,0,134,0,0,0,0,5
Oscar McWood,145800,LB,MIAMI OH,2,4,0,221,0,0,0,0,7
Nasir Washington,145801,DI,MIAMI OH,2,5,0,221,0,0,0,1,3
Eli Blakey,145820,S,MIAMI OH,2,10,2,221,1,0,0,1,18
Torrie Cox Jr.,145889,CB,ILLINOIS,1,0,0,187,0,0,0,0,3
Bralen Henderson,145897,DI,MISSOURI,1,0,0,229,0,0,0,0,0
Doran Ray Jr.,145913,DI,TOLEDO,1,1,0,316,0,0,0,0,0
Esean Carter,145914,DI,TOLEDO,1,0,0,316,0,0,0,0,2
Jeremiah Peters,145915,ED,TOLEDO,1,1,0,316,0,0,0,0,0
Tyson Lee,145943,ED,W MICHIGAN,2,1,0,347,1,0,0,2,2
Aaron Wofford,145950,CB,W MICHIGAN,2,1,0,347,0,0,2,0,2
Zion Washington,145997,S,BOISE ST,2,3,0,120,1,0,1,0,7
Al'zillion Hamilton,146042,CB,FRESNO ST,1,0,0,169,0,0,0,0,1
Tariq Jones,146073,ED,HAWAII,1,1,0,180,0,0,0,0,2
Drue Watts,146094,LB,MEMPHIS,1,2,0,218,0,0,0,1,3
Dion Washington,146096,DI,BOISE ST,1,0,0,120,0,0,0,0,0
Darrion Dalton,146142,DI,WASH STATE,1,0,0,341,0,0,0,0,0
Dominic Oliver,146147,ED,W KENTUCKY,1,0,0,346,0,0,0,0,1
Brady Anderson,146150,LB,S DIEGO ST,1,1,0,284,0,0,0,0,3
DJ Herman,146162,LB,S DIEGO ST,1,5,0,284,1,0,0,0,6
Bryun Parham,146184,LB,UCONN,1,4,1,146,0,0,0,0,10
Kilinahe Mendiola-Jensen,146198,S,HAWAII,1,3,0,180,1,0,0,0,3
Marsel McDuffie,146212,LB,UNLV,2,7,0,325,0,0,0,0,11
Ike Larsen,146222,S,UTAH ST,1,3,0,329,0,1,0,0,7
Bo Maile,146227,DI,UTAH ST,1,0,0,329,0,0,0,0,1
