player,player_id,position,team_name,player_game_count,caught_percent,first_downs,franchise_id,fumbles,longest,receptions,targets,touchdowns,yards,yards_per_reception
Odieu Hiliare,120861,WR,BOWL GREEN,1,66.7,8,122,0,46,10,15,1,152,15.2
Jahdae Walker,175944,WR,TEXAS A&M,1,53.3,7,312,0,34,8,15,0,137,17.1
Yulkeith Brown,146985,WR,TULANE,2,71.4,8,319,0,42,10,14,1,153,15.3
Christan Horn,122243,WR,APP STATE,2,50.0,5,108,0,23,7,14,0,64,9.1
Tetairoa McMillan,158735,WR,ARIZONA,1,76.9,5,109,0,42,10,13,0,160,16.0
Brian Thomas Jr.,146760,WR,LSU,1,61.5,6,211,0,38,8,13,2,98,12.3
Jayden Higgins,150240,WR,IOWA STATE,1,69.2,8,193,0,53,9,13,1,214,23.8
Addison Ostrenga,156430,TE,IOWA,2,69.2,3,192,0,19,9,13,0,64,7.1
Bryson Green,144651,WR,WISCONSIN,1,53.8,6,349,0,36,7,13,1,105,15.0
Dalvin Smith,98019,WR,W KENTUCKY,1,69.2,5,346,0,18,9,13,3,77,8.6
Tre Harris,122676,WR,OLE MISS,1,53.8,7,226,0,37,7,13,0,135,19.3
Javon Baker,123904,WR,UCF,1,69.2,6,323,0,57,9,13,1,173,19.2
Nico Ragaini,84232,WR,IOWA,2,38.5,1,192,0,12,5,13,0,28,5.6
Colston Loveland,158540,TE,MICHIGAN,3,61.5,5,222,0,41,8,13,0,99,12.4
Jamari Thrash,97399,WR,LOUISVILLE,1,58.3,4,210,0,13,7,12,0,57,8.1
Drake Stoops,78087,WR,OKLAHOMA,1,50.0,1,261,0,31,6,12,0,82,13.7
Roman Wilson,129604,WR,MICHIGAN,3,66.7,7,222,0,37,8,12,1,141,17.6
Isaiah Bond,163586,WR,ALABAMA,2,81.8,7,103,0,29,9,11,0,126,14.0
Leon Johnson III,169700,WR,OKLA STATE,2,54.5,5,262,1,33,6,11,0,93,15.5
Jake Bailey,72158,WR,SMU,2,72.7,7,287,0,18,8,11,0,78,9.8
Corey Rucker,121539,WR,ARK STATE,1,54.5,4,113,0,42,6,11,2,111,18.5
Caden Prieskorn,121783,TE,OLE MISS,1,90.9,6,226,0,37,10,11,2,136,13.6
Jordan Hudson,157298,WR,SMU,2,27.3,2,287,0,9,3,11,0,22,7.3
Caleb McMillan,100866,WR,MARSHALL,1,30.0,2,214,0,21,3,10,0,44,14.7
Jermaine Burton,124017,WR,ALABAMA,2,60.0,2,103,0,15,6,10,1,49,8.2
Jake Briningstool,124831,TE,CLEMSON,1,90.0,5,140,0,28,9,10,0,91,10.1
KC Concepcion,170362,WR,NC STATE,1,70.0,2,248,0,40,7,10,0,72,10.3
Dillon Bell,163734,WR,GEORGIA,2,70.0,4,173,0,35,7,10,0,101,14.4
Sam Pinckney,84197,WR,COAST CAR,1,80.0,8,141,0,22,8,10,1,123,15.4
Noah Frith,84253,WR,LIBERTY,2,50.0,2,206,0,26,5,10,1,60,12.0
Makai Jackson,159480,WR,APP STATE,2,50.0,2,108,0,16,5,10,0,47,9.4
Khaleb Hood,97159,WR,GA SOUTHRN,1,70.0,2,174,0,12,7,10,0,31,4.4
Dalen Cobb,158341,WR,GA SOUTHRN,1,70.0,4,174,0,39,7,10,0,109,15.6
Nic Anderson,158090,WR,OKLAHOMA,1,70.0,4,261,0,21,7,10,1,71,10.1
Joshua Cephus,98095,WR,UTSA,1,70.0,4,331,0,44,7,10,1,102,14.6
Caleb Burton III,156478,WR,AUBURN,1,50.0,3,115,0,53,5,10,0,78,15.6
Jamaal Pritchett,155624,WR,S ALABAMA,1,70.0,5,288,0,42,7,10,2,113,16.1
Luke McCaffrey,101634,WR,RICE,1,30.0,2,275,0,13,3,10,1,29,9.7
Quinton Lane,109511,WR,JVILLE ST,1,70.0,5,196,0,23,7,10,0,86,12.3
Will Pauling,144234,WR,WISCONSIN,1,80.0,5,349,0,53,8,10,2,143,17.9
Troy Franklin,146567,WR,OREGON,1,44.4,3,264,0,12,4,9,0,34,8.5
Jaylin Noel,125155,WR,IOWA STATE,1,66.7,3,193,0,28,6,9,1,79,13.2
Lawrence Arnold,122546,WR,KANSAS,1,66.7,4,198,0,56,6,9,3,132,22.0
Alex Bauman,158407,TE,TULANE,2,66.7,1,319,0,22,6,9,0,49,8.2
Chris Lewis,146744,WR,TROY,2,33.3,3,318,0,51,3,9,1,98,32.7
Elijah Sarratt,159499,WR,JAMES MAD,1,88.9,7,197,0,27,8,9,0,115,14.4
Jacob Cowing,100894,WR,ARIZONA,1,77.8,5,109,0,57,7,9,2,152,21.7
Jayden Harrison,98556,WR,MARSHALL,1,66.7,3,214,0,52,6,9,0,132,22.0
Monroe Young,84153,WR,CAL,1,66.7,3,130,0,25,6,9,1,69,11.5
Kole Wilson,168441,WR,TEXAS ST,1,55.6,2,314,0,19,5,9,0,50,10.0
Trent Hudson,175674,WR,NEW MEX ST,1,77.8,5,242,0,31,7,9,2,112,16.0
Bucky Irving,144970,HB,OREGON,2,88.9,3,264,0,10,8,9,0,34,4.3
RJ Maryland,127250,TE,SMU,2,55.6,3,287,0,20,5,9,0,56,11.2
Billy Bowens,84144,WR,BOISE ST,2,77.8,4,120,0,43,7,9,0,114,16.3
Ollie Gordon II,157792,HB,OKLA STATE,2,66.7,3,262,0,22,6,9,0,58,9.7
Jordan Whittington,97623,WR,TEXAS,2,88.9,4,311,0,41,8,9,0,118,14.8
Gage Larvadain,150169,WR,MIAMI OH,2,66.7,2,221,0,28,6,9,0,54,9.0
Jaydon Blue,157303,HB,TEXAS,2,77.8,5,311,1,19,7,9,1,83,11.9
Terrance Ferguson,146563,TE,OREGON,2,66.7,5,264,0,16,6,9,3,35,5.8
Adam Randall,156252,WR,CLEMSON,1,62.5,2,140,0,15,5,8,0,46,9.2
Jonathan Brady,156940,WR,NEW MEX ST,2,62.5,4,242,0,75,5,8,1,106,21.2
Coy Eakin,157337,WR,TEXAS TECH,1,87.5,5,315,0,27,7,8,1,106,15.1
Terrell Vaughn,157634,WR,UTAH ST,1,100.0,6,329,0,31,8,8,1,86,10.8
Moochie Dixon,123112,WR,SMU,2,50.0,2,287,0,21,4,8,0,43,10.8
Roc Taylor,144283,WR,MEMPHIS,1,100.0,5,218,0,24,8,8,0,102,12.8
Trayvon Rudolph,130577,WR,N ILLINOIS,1,62.5,1,254,0,12,5,8,0,32,6.4
Easton Messer,163051,WR,W KENTUCKY,1,87.5,4,346,0,30,7,8,0,68,9.7
Emeka Egbuka,145055,WR,OHIO STATE,1,75.0,4,260,0,25,6,8,0,63,10.5
Isiah Paige,145348,WR,DOMINION,1,50.0,3,263,0,42,4,8,1,63,15.8
Brock Bowers,146715,TE,GEORGIA,1,62.5,2,173,0,23,5,8,0,53,10.6
Sean Atkins,101127,WR,USF,1,75.0,4,327,1,35,6,8,2,93,15.5
Traeshon Holden,123917,WR,OREGON,2,75.0,5,264,0,63,6,8,2,132,22.0
Eli Stowers,147013,TE,NEW MEX ST,2,37.5,1,242,0,10,3,8,0,20,6.7
Tayvion Robinson,99693,WR,KENTUCKY,1,50.0,2,202,0,24,4,8,0,45,11.3
Xavier White,99566,WR,TEXAS TECH,1,62.5,3,315,0,41,5,8,0,61,12.2
Malik Sherrod,128189,HB,FRESNO ST,1,100.0,5,169,0,26,8,8,0,81,10.1
Chris Bell,156321,WR,LOUISVILLE,2,50.0,1,210,0,12,4,8,0,26,6.5
Theo Wease Jr.,98005,WR,MISSOURI,1,57.1,2,229,0,31,4,7,0,43,10.8
Harold Fannin Jr.,163104,TE,BOWL GREEN,1,71.4,2,122,0,29,5,7,0,50,10.0
Benjamin Brahmer,174660,TE,IOWA STATE,1,28.6,2,193,0,17,2,7,0,32,16.0
Tykee Ogle-Kellogg,84493,WR,UTSA,1,42.9,2,331,0,41,3,7,0,54,18.0
Cam Johnson,84497,WR,NWESTERN,1,57.1,2,256,0,12,4,7,1,31,7.8
Phoenix Sproles,91436,WR,JAMES MAD,1,71.4,4,197,0,18,5,7,2,55,11.0
Tahj Washington,97288,WR,USC,1,100.0,4,326,0,29,7,7,2,99,14.1
Bryce Kirtz,97424,WR,NWESTERN,1,71.4,4,256,0,19,5,7,1,68,13.6
Sam Olson,128333,TE,S JOSE ST,1,57.1,4,285,0,35,4,7,1,96,24.0
Ashton Jeanty,157196,HB,BOISE ST,2,85.7,2,120,0,14,6,7,0,32,5.3
Mason Taylor,157122,TE,LSU,1,100.0,3,211,0,25,7,7,0,88,12.6
Kaleo Ballungay,128343,TE,UNLV,2,28.6,1,325,0,9,2,7,0,17,8.5
Grayson Barnes,171301,TE,N ILLINOIS,1,85.7,4,254,0,35,6,7,1,109,18.2
Drae McCray,149140,WR,TEXAS TECH,1,42.9,0,315,0,7,3,7,0,19,6.3
Semaj Morgan,174043,WR,MICHIGAN,2,71.4,1,222,0,8,5,7,0,21,4.2
Perry Carter,61384,WR,JVILLE ST,1,57.1,3,196,1,33,4,7,1,69,17.3
A.J. Henning,129580,WR,NWESTERN,1,85.7,2,256,0,34,6,7,0,57,9.5
Wyatt Wieland,101342,WR,WYOMING,1,71.4,3,351,0,19,5,7,0,55,11.0
J. Michael Sturdivant,146288,WR,UCLA,1,57.1,4,324,0,41,4,7,1,142,35.5
Shaadie Clayton-Johnson,131674,HB,TULANE,2,71.4,1,319,0,11,5,7,0,15,3.0
Keon Coleman,144949,WR,FLORIDA ST,1,57.1,0,167,0,9,4,7,0,19,4.8
Jalil Farooq,144623,WR,OKLAHOMA,1,57.1,2,261,2,22,4,7,0,53,13.3
Darion Williamson,122425,WR,FLORIDA ST,2,28.6,1,167,0,26,2,7,0,38,19.0
Anthony Torres,77939,TE,TOLEDO,2,71.4,5,316,0,27,5,7,1,86,17.2
Troy Stellato,144139,WR,CLEMSON,1,71.4,2,140,0,18,5,7,0,59,11.8
Kyren Lacy,122646,WR,LSU,1,85.7,4,211,0,37,6,7,0,95,15.8
Sahmir Hagans,143854,WR,DUKE,1,71.4,3,154,0,23,5,7,0,55,11.0
Craig Burt Jr.,123445,WR,W KENTUCKY,1,100.0,1,346,2,6,7,7,0,32,4.6
Barion Brown,163779,WR,KENTUCKY,1,42.9,3,202,0,60,3,7,1,100,33.3
Rivaldo Fairweather,123625,TE,AUBURN,1,71.4,3,115,0,17,5,7,0,44,8.8
Ramel Keyton,99204,WR,TENNESSEE,1,50.0,2,307,0,27,3,6,0,51,17.0
Jayce Brown,173093,WR,KANSAS ST,1,83.3,3,199,0,22,5,6,1,52,10.4
Chris Brazzell II,158409,WR,TULANE,1,50.0,2,319,0,22,3,6,0,41,13.7
Will Nixon,129707,HB,WASHINGTON,3,50.0,0,340,0,3,3,6,0,7,2.3
Kyle Ford,71304,WR,UCLA,1,83.3,2,324,0,10,5,6,1,33,6.6
Jeremiah Hunter,131650,WR,CAL,1,66.7,2,130,0,18,4,6,0,35,8.8
Jeshaun Jones,84283,WR,MARYLAND,1,50.0,2,215,0,26,3,6,0,43,14.3
Silas Bolden,71674,WR,OREGON ST,1,50.0,3,265,0,12,3,6,0,28,9.3
Isaiah Horton,162735,WR,MIAMI FL,1,83.3,3,220,0,22,5,6,0,54,10.8
Sam Wiglusz,88315,WR,OHIO,1,83.3,4,259,0,31,5,6,0,64,12.8
Luke Grimm,122561,WR,KANSAS,1,66.7,4,198,0,60,4,6,3,160,40.0
Ladd McConkey,124030,WR,GEORGIA,2,66.7,3,173,0,22,4,6,0,60,15.0
Lewis Bond,143817,WR,BOSTON COL,1,66.7,2,121,0,12,4,6,0,35,8.8
Erik Brooks,84187,WR,FRESNO ST,1,83.3,3,169,0,35,5,6,0,77,15.4
Tyler Lavine,97307,HB,SMU,2,66.7,2,287,1,17,4,6,0,36,9.0
Jordan Moore,143865,WR,DUKE,1,50.0,1,154,0,24,3,6,0,41,13.7
Dominic Lovett,146872,WR,GEORGIA,2,83.3,4,173,0,19,5,6,1,61,12.2
Ashtyn Hawkins,147222,WR,TEXAS ST,1,50.0,3,314,0,32,3,6,0,55,18.3
Kobe Hudson,123989,WR,UCF,1,33.3,2,323,0,30,2,6,1,47,23.5
Bryce Childress,123695,WR,NEW MEX ST,2,66.7,2,242,0,30,4,6,0,52,13.0
Jacolby George,143942,WR,MIAMI FL,1,50.0,2,220,0,14,3,6,0,27,9.0
Marcus Rosemy-Jacksaint,124037,WR,GEORGIA,2,83.3,3,173,0,21,5,6,0,63,12.6
Jacquez Stuart,97125,HB,TOLEDO,2,50.0,0,316,0,13,3,6,0,25,8.3
Tyler Warren,129798,TE,PENN STATE,1,83.3,3,266,0,75,5,6,0,127,25.4
Cade McDonald,101725,WR,MIAMI OH,2,33.3,1,221,0,10,2,6,0,16,8.0
Jaylan Knighton,122215,HB,SMU,2,83.3,1,287,0,6,5,6,1,20,4.0
Brady Boyd,127298,WR,TEXAS TECH,1,50.0,2,315,0,24,3,6,0,37,12.3
Jordan Faison,171081,WR,NOTRE DAME,1,83.3,4,258,0,55,5,6,1,115,23.0
Trond Grizzell,146290,WR,CAL,1,66.7,2,130,0,51,4,6,0,80,20.0
Charles Ross,97855,WR,S JOSE ST,1,50.0,2,285,0,25,3,6,0,47,15.7
Dillon Johnson,124176,HB,WASHINGTON,3,100.0,1,340,0,15,6,6,0,49,8.2
Romello Brinson,143936,WR,SMU,2,33.3,0,287,0,10,2,6,0,14,7.0
Dane Key,157100,WR,KENTUCKY,1,66.7,3,202,0,58,4,6,1,83,20.8
Derwin Burgess Jr.,147111,WR,GA SOUTHRN,1,100.0,1,174,1,65,6,6,1,112,18.7
Chris Bellamy,156923,WR,NEW MEX ST,2,33.3,1,242,0,8,2,6,0,8,4.0
Traylon Ray,176206,WR,W VIRGINIA,1,50.0,2,343,0,75,3,6,1,91,30.3
Colby Bowman,72178,WR,UTAH ST,1,33.3,2,329,0,14,2,6,0,25,12.5
Tre Watson,146037,TE,FRESNO ST,1,50.0,1,169,0,16,3,6,0,19,6.3
Daniel Jackson,129654,WR,MINNESOTA,1,33.3,0,225,0,3,2,6,0,0,0.0
Eli Wilson,122259,TE,APP STATE,2,83.3,3,108,0,18,5,6,0,44,8.8
Joey Hobert,131934,WR,TEXAS ST,1,83.3,1,314,0,21,5,6,0,48,9.6
CJ Baxter,173153,HB,TEXAS,2,100.0,3,311,0,31,6,6,0,72,12.0
Jaydn Ott,158325,HB,CAL,1,83.3,2,130,0,27,5,6,0,55,11.0
Donovan Brown,158293,WR,SYRACUSE,1,33.3,0,304,0,10,2,6,0,12,6.0
Nate McCollum,122487,WR,N CAROLINA,1,100.0,2,245,0,19,5,5,0,41,8.2
Donovan Faupel,175668,WR,NEW MEX ST,2,40.0,2,242,0,17,2,5,0,33,16.5
Money Parks,131870,WR,UTAH,1,20.0,0,328,0,4,1,5,0,4,4.0
Quentin Skinner,122579,WR,KANSAS,1,40.0,2,198,0,44,2,5,0,80,40.0
Dacari Collins,144111,WR,NC STATE,1,40.0,2,248,0,38,2,5,0,44,22.0
Jadon Thompson,123583,WR,LOUISVILLE,2,60.0,0,210,1,8,3,5,0,17,5.7
Arian Smith,124039,WR,GEORGIA,2,40.0,2,173,0,51,2,5,1,63,31.5
Umari Hatcher,144048,WR,SYRACUSE,1,40.0,1,304,0,33,2,5,0,31,15.5
Gavin Blackwell,143958,WR,N CAROLINA,1,60.0,2,245,0,47,3,5,0,78,26.0
Key'Shawn Smith,143950,WR,SMU,2,60.0,1,287,0,17,3,5,1,29,9.7
Cadarrius Thompson,98007,WR,GA STATE,1,100.0,5,175,0,37,5,5,2,117,23.4
Isaac Guerendo,83806,HB,LOUISVILLE,2,100.0,1,210,0,20,5,5,0,42,8.4
Kaelon Black,138448,HB,JAMES MAD,1,60.0,2,197,0,24,3,5,1,28,9.3
Jeff Foreman,97868,WR,ARK STATE,1,80.0,2,113,0,20,4,5,0,52,13.0
Sean Brown,99181,TE,JVILLE ST,1,20.0,0,196,0,2,1,5,0,2,2.0
Naiem Simmons,142674,WR,USF,1,80.0,2,327,0,33,4,5,0,57,14.3
Kordell David,156921,WR,NEW MEX ST,2,60.0,1,242,0,16,3,5,0,22,7.3
Miller McCrumby,156653,TE,ARK STATE,1,40.0,1,113,0,9,2,5,0,15,7.5
Zachariah Branch,174142,WR,USC,1,40.0,1,326,0,12,2,5,0,9,4.5
Tahj Brooks,123133,HB,TEXAS TECH,1,100.0,0,315,0,2,5,5,0,-3,-0.6
Senika McKie,158142,WR,UNLV,2,80.0,2,325,0,50,4,5,1,78,19.5
Damien Alford,123029,WR,SYRACUSE,1,80.0,3,304,0,33,4,5,0,83,20.8
John Michael Gyllenborg,150698,TE,WYOMING,1,80.0,1,351,0,34,4,5,0,44,11.0
AJ Barner,129433,TE,MICHIGAN,3,20.0,1,222,0,13,1,5,0,13,13.0
Jack Endries,158317,TE,CAL,1,60.0,2,130,0,16,3,5,0,22,7.3
Christian Hamilton,170105,WR,N CAROLINA,1,60.0,1,245,0,13,3,5,0,20,6.7
Jayden Thomas,147485,WR,NOTRE DAME,1,80.0,4,258,0,26,4,5,1,59,14.8
Deshon Stoudemire,147246,WR,TROY,2,80.0,3,318,0,15,4,5,0,35,8.8
Jjay Mcafee,147108,TE,GA SOUTHRN,1,100.0,2,174,0,20,5,5,1,62,12.4
Dalton Stroman,147022,WR,APP STATE,2,60.0,3,108,0,40,3,5,0,59,19.7
Blake Corum,129574,HB,MICHIGAN,3,100.0,2,222,0,27,5,5,1,45,9.0
Chris Hilton Jr.,146762,WR,LSU,1,60.0,2,211,0,43,3,5,1,56,18.7
Germie Bernard,158374,WR,WASHINGTON,3,100.0,3,340,0,29,5,5,1,53,10.6
Talik Keaton,84282,WR,MARSHALL,1,40.0,0,214,0,7,2,5,0,10,5.0
Javon Ivory,101116,WR,S ALABAMA,1,80.0,3,288,0,18,4,5,0,51,12.8
DeAngelo Irvin Jr.,174074,WR,UNLV,2,60.0,2,325,0,28,3,5,0,35,11.7
Prince Strachan,173451,WR,BOISE ST,2,60.0,2,120,0,26,3,5,0,37,12.3
Devonte Ross,146735,WR,TROY,2,80.0,1,318,0,15,4,5,0,23,5.8
Cayden Lee,172521,WR,OLE MISS,1,60.0,2,226,0,12,3,5,0,29,9.7
Max Wright,82434,TE,TEXAS A&M,1,80.0,1,312,0,40,4,5,0,62,15.5
Dayton Wade,97181,WR,OLE MISS,1,60.0,3,226,1,34,3,5,0,60,20.0
Davion Ervin-Poindexter,101653,HB,W KENTUCKY,1,60.0,1,346,0,5,3,5,0,10,3.3
Jalen Moss,163408,WR,FRESNO ST,1,80.0,4,169,0,39,4,5,1,76,19.0
Treon Sibley,104162,WR,LIBERTY,2,80.0,2,206,0,12,4,5,0,38,9.5
River Helms,145539,TE,W KENTUCKY,1,100.0,2,346,0,10,5,5,0,26,5.2
Chuck Montgomery,145265,WR,MARSHALL,1,40.0,2,214,0,31,2,5,0,59,29.5
Harrison Wallace III,145090,WR,PENN STATE,1,80.0,3,266,0,29,4,5,1,67,16.8
Josiah Freeman,163398,WR,FRESNO ST,1,60.0,2,169,0,26,3,5,1,47,15.7
Aaron Bedgood,97079,HB,LIBERTY,2,80.0,2,206,0,18,4,5,0,35,8.8
Kyle Thomas,171333,WR,N ILLINOIS,1,40.0,0,254,0,12,2,5,0,17,8.5
Jaelen Gill,82535,WR,FRESNO ST,1,100.0,3,169,0,29,5,5,1,69,13.8
Jalen Royals,163442,WR,UTAH ST,1,60.0,2,329,0,35,3,5,1,57,19.0
Tybo Rogers,171940,HB,WASHINGTON,2,40.0,1,340,0,11,2,5,0,11,5.5
Donovan Edwards,144917,HB,MICHIGAN,3,80.0,1,222,0,9,4,5,0,19,4.8
Joseph Scates,78128,WR,MEMPHIS,1,60.0,3,218,0,51,3,5,1,75,25.0
Jaylin Lane,121811,WR,VA TECH,1,80.0,1,337,1,7,4,5,0,14,3.5
Keagan Johnson,144848,WR,KANSAS ST,1,60.0,2,199,0,16,3,5,0,31,10.3
Mason Tharp,144758,TE,TEXAS TECH,1,60.0,1,315,0,15,3,5,1,22,7.3
Terry Lockett Jr.,129625,WR,E MICHIGAN,1,40.0,2,160,0,15,2,5,0,29,14.5
Hudson Clement,173172,WR,W VIRGINIA,1,100.0,4,343,0,32,5,5,0,89,17.8
DJ Thomas-Jones,124154,TE,S ALABAMA,1,60.0,2,288,0,20,3,5,2,23,7.7
Kole Taylor,124114,TE,W VIRGINIA,1,40.0,1,343,0,24,2,5,0,33,16.5
Malachi Corley,66272,WR,W KENTUCKY,1,80.0,0,346,0,9,4,5,0,26,6.5
Alec Holler,77899,TE,UCF,1,40.0,2,323,0,13,2,5,0,19,9.5
Roderick Daniels Jr.,144356,WR,SMU,2,100.0,2,287,0,29,5,5,0,50,10.0
Hykeem Williams,170360,WR,FLORIDA ST,1,25.0,1,167,0,9,1,4,0,9,9.0
Marshall Lang,52369,TE,NWESTERN,1,75.0,3,256,0,25,3,4,0,39,13.0
Hamze El-Zayat,61259,WR,E MICHIGAN,1,50.0,0,160,0,-4,2,4,0,-10,-5.0
Boden Groen,71325,TE,RICE,1,50.0,1,275,0,6,2,4,0,7,3.5
Anthony Landphere,74427,TE,MEMPHIS,1,75.0,2,218,0,9,3,4,1,18,6.0
Johnny Wilson,76366,WR,FLORIDA ST,1,50.0,1,167,0,19,2,4,0,21,10.5
Riley Smith,82091,TE,BOISE ST,2,50.0,1,120,0,32,2,4,0,27,13.5
Asa Martin,83633,HB,TROY,2,75.0,2,318,0,12,3,4,0,21,7.0
Devin Culp,84080,TE,WASHINGTON,3,50.0,2,340,0,14,2,4,0,27,13.5
Blake Watson,84363,HB,MEMPHIS,1,75.0,1,218,0,11,3,4,0,22,7.3
Austin Osborne,84502,WR,BOWL GREEN,1,25.0,0,122,0,8,1,4,0,8,8.0
Tanner McLachlan,87645,TE,ARIZONA,1,75.0,2,109,0,16,3,4,0,28,9.3
Austin Jones,97183,HB,USC,1,100.0,1,326,0,14,4,4,0,24,6.0
Christian Dremel,97211,WR,RUTGERS,1,50.0,1,278,0,23,2,4,0,28,14.0
Jacob Bernard,97218,WR,LA LAFAYET,1,50.0,0,207,0,6,2,4,0,3,1.5
Keyon Lesane,97464,WR,NC STATE,1,0.0,0,248,0,0,0,4,0,0,
Jadon Jackson,97800,WR,KANSAS ST,1,50.0,1,199,0,5,2,4,0,8,4.0
Treyton Welch,98097,TE,WYOMING,1,100.0,1,351,0,9,4,4,0,22,5.5
Tyler Foster,98497,TE,OHIO,1,25.0,1,259,0,9,1,4,0,9,9.0
Nick Nash,98679,WR,S JOSE ST,1,25.0,1,285,0,24,1,4,0,24,24.0
Micah Bernard,100583,HB,UTAH,1,75.0,1,328,0,14,3,4,0,24,8.0
Ray Davis,101072,HB,KENTUCKY,1,100.0,0,202,0,10,4,4,0,6,1.5
Kairee Robinson,101299,HB,S JOSE ST,1,25.0,0,285,0,1,1,4,0,1,1.0
Michael Hetzel,122242,WR,APP STATE,2,50.0,0,108,0,5,2,4,0,10,5.0
Braydon Bennett,122318,HB,COAST CAR,1,50.0,0,141,0,2,2,4,0,2,1.0
Ja'Khi Douglas,122397,WR,FLORIDA ST,2,50.0,1,167,0,7,2,4,0,13,6.5
Kentron Poitier,122411,WR,FLORIDA ST,2,100.0,3,167,0,55,4,4,0,84,21.0
Daniel Jackson,122519,WR,IOWA STATE,1,50.0,1,193,0,14,2,4,0,25,12.5
Tailique Williams,123867,WR,GA STATE,1,75.0,1,175,0,27,3,4,1,34,11.3
Elijah Young,124223,HB,W KENTUCKY,1,75.0,1,346,0,37,3,4,1,48,16.0
Jimmy Calloway,124274,WR,LOUISVILLE,2,25.0,0,210,0,8,1,4,0,8,8.0
Jimmy Holiday,124281,WR,W KENTUCKY,1,100.0,4,346,0,30,4,4,0,93,23.3
Moose Muhammad III,124334,WR,TEXAS A&M,1,75.0,3,312,0,29,3,4,0,68,22.7
Alex Broome,126959,HB,BOSTON COL,1,50.0,1,121,1,20,2,4,0,15,7.5
Austin Bolt,128118,WR,BOISE ST,2,50.0,2,120,0,57,2,4,1,72,36.0
Jaden Dottin,129774,WR,TOLEDO,2,50.0,2,316,0,11,2,4,0,20,10.0
Logan Loya,131801,WR,UCLA,1,25.0,0,324,0,5,1,4,0,5,5.0
Gary Bryant Jr.,131819,WR,OREGON,1,100.0,2,264,0,50,4,4,1,62,15.5
Kyle Morlock,141472,TE,FLORIDA ST,2,0.0,0,167,0,0,0,4,0,0,
Jacari Carter,142525,WR,GA STATE,1,100.0,1,175,0,32,4,4,0,49,12.3
J.J. Jones,143965,WR,N CAROLINA,1,100.0,3,245,0,16,4,4,1,53,13.3
Ja'Quez Cross,145108,HB,ARK STATE,1,75.0,2,113,0,15,3,4,0,29,9.7
Jimmy Valsin III,146336,WR,OREGON ST,1,75.0,2,265,0,33,3,4,1,51,17.0
Kyron Hudson,146411,WR,USC,1,50.0,2,326,0,9,2,4,1,16,8.0
Malik Nabers,146759,WR,LSU,1,75.0,1,211,0,11,3,4,0,23,7.7
Jameson Tucker,147090,WR,COAST CAR,1,25.0,1,141,0,28,1,4,0,28,28.0
Robert Williams,147155,WR,LA LAFAYET,1,50.0,2,207,0,19,2,4,0,34,17.0
Peyton Higgins,147247,WR,TROY,1,100.0,3,318,0,30,4,4,0,63,15.8
Antonio Williams,156241,WR,CLEMSON,1,100.0,1,140,0,11,4,4,0,16,4.0
Nate Kurisky,156319,TE,LOUISVILLE,2,75.0,0,210,0,5,3,4,0,8,2.7
Eli Raridon,156970,TE,NOTRE DAME,1,50.0,1,258,0,10,2,4,0,12,6.0
Jam Miller,157003,HB,ALABAMA,2,50.0,1,103,0,28,2,4,1,30,15.0
Kendrick Law,157004,WR,ALABAMA,2,50.0,0,103,0,1,2,4,0,1,0.5
