player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Lamarcus Joyner,8676,S,NYJ,1,0,0,22,0,0,0,0,1
Jeremiah Attaochu,8685,ED,CHI,2,0,0,6,1,0,0,0,1
Christian Kirksey,8706,LB,HST,2,1,0,13,0,0,0,0,7
Terrence Brooks,8714,S,HST,3,3,0,13,0,2,0,0,8
Bashaud Breeland,8737,CB,MIN,2,0,0,18,0,0,1,0,3
Justin Ellis,8742,DI,BLT,3,2,0,3,0,0,0,0,3
Cassius Marsh,8743,ED,PIT,4,3,1,25,0,0,0,2,5
Ross Cockrell,8744,CB,TB,3,2,0,30,0,0,1,0,2
DaQuan Jones,8747,DI,CAR,2,1,0,5,0,0,0,0,0
Anthony Hitchens,8754,LB,KC,3,2,0,16,0,0,0,2,3
Pierre Desir,8762,CB,SEA,2,0,0,29,0,0,0,0,2
Dontae Johnson,8764,CB,SF,1,0,0,28,0,0,0,0,0
Kevin Pierre-Louis,8767,LB,HST,2,1,0,13,0,0,0,0,2
Nevin Lawson,8768,CB,LV,3,0,0,23,0,0,0,0,12
Brent Urban,8769,DI,DAL,3,1,0,9,0,0,0,0,0
Ricardo Allen,8782,S,CIN,1,0,0,7,0,0,0,0,2
Chris Smith,8794,ED,BLT,3,2,0,3,1,0,0,2,4
Devon Kennard,8809,ED,ARZ,2,2,0,1,0,0,0,0,0
Bennett Jackson,8822,S,NYJ,3,1,0,22,0,0,1,0,5
T.J. Carrie,8853,CB,IND,1,0,1,14,0,0,0,0,1
Shamar Stephen,8854,DI,DEN,3,0,0,10,0,0,0,0,1
Shelby Harris,8869,DI,DEN,2,0,0,10,0,0,0,0,3
Terrance Mitchell,8888,CB,HST,3,0,0,13,0,0,0,0,7
Ethan Westbrooks,8976,ED,LV,1,1,0,23,0,0,0,0,0
Denico Autry,8982,ED,TEN,1,0,0,31,0,0,0,0,1
Shaquil Barrett,9000,ED,TB,2,1,0,30,0,0,0,0,1
Josh Mauro,9003,ED,ARZ,2,1,0,1,0,0,0,0,2
Christian Jones,9020,LB,CHI,3,1,0,6,1,0,0,0,17
Malcolm Butler,9040,CB,ARZ,2,0,0,1,0,0,0,0,2
Kerry Hyder Jr.,9045,ED,SEA,2,0,0,29,0,0,0,1,2
Adrian Phillips,9177,S,NE,3,0,0,19,0,0,0,0,4
Zach Kerr,9195,DI,SF,3,0,0,28,1,0,0,1,6
Daniel Sorensen,9253,S,KC,3,0,0,16,0,0,0,0,1
Joe Thomas,9272,LB,HST,3,2,0,13,0,0,0,0,2
Mike Pennel,9316,DI,CHI,2,1,0,6,0,0,0,2,1
Dante Fowler Jr.,9436,ED,ATL,1,0,0,2,0,0,0,0,0
Leonard Williams,9439,DI,NYG,1,0,0,21,0,0,0,0,1
Trae Waynes,9444,CB,CIN,2,0,0,7,0,0,0,0,1
Danny Shelton,9445,DI,NYG,1,0,0,21,0,0,0,0,1
Arik Armstead,9450,DI,SF,2,0,0,28,0,0,0,1,1
Marcus Peters,9451,CB,BLT,3,0,0,3,0,0,2,0,3
Shaq Thompson,9458,LB,CAR,2,0,0,5,0,0,0,0,1
Byron Jones,9460,CB,MIA,1,0,0,17,0,0,0,0,1
Damarious Randall,9463,CB,SEA,2,0,0,29,0,0,0,0,5
Malcom Brown,9465,DI,JAX,3,0,0,15,0,0,0,0,3
Landon Collins,9466,S,WAS,2,0,0,32,0,0,0,0,1
Mario Edwards Jr.,9468,DI,CHI,3,1,0,6,1,0,0,2,3
Eddie Goldman,9472,DI,CHI,1,0,0,6,0,0,0,0,2
Benardrick McKinney,9476,LB,MIA,2,0,0,17,0,0,0,0,2
Eric Kendricks,9478,LB,MIN,1,0,0,18,0,0,0,0,0
Jaquiski Tartt,9479,S,SF,1,1,0,28,0,0,0,0,4
Eric Rowe,9480,S,MIA,2,1,0,17,0,0,2,0,1
Ronald Darby,9483,CB,DEN,2,0,0,10,0,0,0,0,3
Markus Golden,9491,ED,ARZ,1,0,0,1,0,0,0,0,1
Randy Gregory,9493,ED,DAL,1,0,0,9,0,0,0,0,0
Jordan Richards,9497,S,BLT,2,0,0,3,0,0,1,0,1
P.J. Williams,9511,S,NO,1,0,0,20,0,0,0,0,1
Jordan Hicks,9517,LB,ARZ,2,0,0,1,0,0,0,0,2
Carl Davis Jr.,9523,DI,NE,3,1,0,19,0,0,0,1,2
Henry Anderson,9526,DI,NE,3,0,0,19,1,0,0,0,4
Steven Nelson,9531,CB,PHI,2,1,0,24,0,0,0,0,0
Angelo Blackson,9533,DI,CHI,2,1,0,6,0,0,0,0,1
Trey Flowers,9534,ED,DET,1,1,0,11,0,0,0,0,1
Clayton Geathers,9542,S,TEN,2,1,0,31,0,1,0,0,1
Gabe Wright,9546,DI,WAS,3,0,0,32,0,0,0,0,1
Ibraheim Campbell,9548,S,IND,3,0,0,14,0,0,0,0,7
Damien Wilson,9560,LB,JAX,3,0,0,15,0,0,0,0,6
Bobby McCain,9578,S,WAS,2,0,0,32,0,0,0,0,2
David Parry,9584,DI,ARZ,1,2,0,1,0,0,0,0,1
Tyeler Davison,9587,DI,ATL,1,0,0,2,0,0,0,0,1
David Mayo,9602,LB,WAS,3,1,0,32,0,0,1,0,8
Tye Smith,9603,CB,MIN,2,1,1,18,0,0,0,0,5
Darius Philon,9625,DI,LV,2,0,0,23,1,0,0,0,1
Darius Kilgo,9636,DI,ARZ,1,0,0,1,0,0,0,0,1
Christian Ringo,9643,DI,NO,2,1,0,20,0,0,0,0,3
Christian Covington,9649,DI,LAC,2,2,0,27,0,0,0,0,4
Rakeem Nunez-Roches,9650,DI,TB,3,1,0,30,0,0,0,0,2
Edmond Robinson,9665,LB,NYJ,2,1,0,22,0,0,0,0,1
Darryl Roberts,9680,CB,WAS,3,3,0,32,0,0,0,0,10
Justin Hamilton,9732,DI,DAL,4,0,1,9,1,0,0,1,4
Neville Hewitt,9836,LB,HST,3,1,0,13,0,0,0,0,6
Troy Hill,9881,CB,CLV,1,0,0,8,0,0,0,0,0
DeShawn Williams,9891,DI,DEN,3,1,0,10,1,1,0,0,5
Justin Coleman,9892,CB,MIA,2,0,0,17,0,0,0,0,1
Anthony Harris,9895,S,PHI,2,1,0,24,0,0,1,0,0
James Vaughters,9934,ED,CHI,2,0,0,6,0,0,0,0,0
Deshazor Everett,9940,S,WAS,3,0,0,32,0,0,0,0,5
Dean Marlowe,9966,S,DET,2,2,0,11,0,0,0,0,6
Alex Singleton,9994,LB,PHI,2,1,0,24,0,0,0,0,10
Bryce Callahan,10000,CB,DEN,2,0,0,10,0,0,1,0,1
De'Vante Bausby,10057,CB,LV,1,0,0,23,0,0,1,0,2
Justin March-Lillard,10065,LB,TEN,2,2,0,31,0,0,0,0,5
JR Pace,10116,S,ATL,3,4,0,2,0,0,0,0,6
Nick Dzubnar,10127,LB,TEN,1,0,0,31,1,0,0,0,1
Tyrell Adams,10140,LB,BUF,2,1,0,4,0,0,0,0,3
T.Y. McGill,10156,DI,PHI,3,1,0,24,2,0,0,3,1
Efe Obada,10235,ED,BUF,3,1,0,4,2,0,0,0,2
DeForest Buckner,10641,DI,IND,1,0,0,14,0,0,0,0,0
Vernon Hargreaves III,10645,CB,HST,3,1,0,13,0,0,0,0,5
Sheldon Rankins,10646,DI,NYJ,1,0,0,22,1,0,0,0,0
Karl Joseph,10648,S,LV,1,1,0,23,0,0,0,0,6
Keanu Neal,10651,LB,DAL,3,0,1,9,0,0,0,0,5
Shaq Lawson,10653,ED,HST,3,1,0,13,0,0,0,0,4
Darron Lee,10654,LB,LV,1,1,0,23,0,0,0,0,1
William Jackson III,10658,CB,WAS,1,0,0,32,0,0,0,0,1
Artie Burns,10659,CB,CHI,2,0,0,6,0,0,0,0,0
Vernon Butler,10664,DI,BUF,2,1,0,4,0,0,0,0,3
Emmanuel Ogbah,10666,ED,MIA,1,0,0,17,1,0,0,0,1
Jaylon Smith,10668,LB,DAL,3,2,0,9,0,0,0,0,1
Myles Jack,10670,LB,JAX,3,0,0,15,0,0,0,0,4
Chris Jones,10671,DI,KC,2,0,1,16,0,0,0,2,2
Xavien Howard,10672,CB,MIA,1,0,0,17,0,0,0,0,0
Noah Spence,10673,ED,CIN,2,1,0,7,0,0,0,0,0
Reggie Ragland,10675,LB,NYG,3,5,0,21,0,0,1,0,3
Austin Johnson,10677,DI,NYG,2,0,0,21,0,0,0,0,4
Jihad Ward,10678,ED,JAX,3,1,0,15,1,0,0,1,3
Jarran Reed,10683,DI,KC,3,1,0,16,0,0,0,1,0
Mackensie Alexander,10688,CB,MIN,2,0,0,18,0,0,0,0,0
T.J. Green,10691,CB,ATL,3,1,0,2,0,0,0,0,5
Sean Davis,10692,S,IND,2,0,0,14,0,0,0,0,3
Vonn Bell,10695,S,CIN,2,1,0,7,0,0,0,0,1
James Bradberry,10696,CB,NYG,1,0,0,21,0,0,0,0,1
Adam Gotsis,10697,DI,JAX,3,1,0,15,1,0,0,0,3
Kevin Byard,10698,S,TEN,3,3,0,31,0,0,0,0,1
Carl Nassib,10699,ED,LV,2,0,0,23,0,0,0,0,2
Maliek Collins,10701,DI,HST,2,0,0,13,0,0,0,0,1
Will Redmond,10702,S,GB,1,0,0,12,0,0,0,0,1
Darian Thompson,10705,S,DAL,3,0,0,9,0,0,0,1,2
Jonathan Bullard,10706,DI,ATL,3,1,0,2,0,0,0,2,1
Shilique Calhoun,10709,ED,SF,2,1,0,28,0,0,0,0,1
Daryl Worley,10711,CB,ARZ,1,0,1,1,0,0,0,0,3
Jordan Jenkins,10717,ED,HST,3,0,0,13,1,0,0,0,1
Kendall Fuller,10718,CB,WAS,1,0,0,32,0,0,0,0,1
Nick Vigil,10721,LB,MIN,2,0,0,18,0,0,1,0,4
Kyler Fackrell,10722,ED,LAC,2,0,0,27,2,0,0,1,1
Javon Hargrave,10723,DI,PHI,1,0,0,24,1,0,0,0,0
Justin Simmons,10732,S,DEN,2,1,0,10,0,1,0,0,1
Joe Schobert,10733,LB,PIT,1,0,0,25,0,0,0,0,2
Sheldon Day,10737,DI,CLV,3,0,1,8,0,0,0,2,2
Tavon Young,10738,CB,BLT,2,0,0,3,0,0,0,0,1
Eric Murray,10740,S,HST,3,3,0,13,0,0,0,0,4
Miles Killebrew,10745,LB,PIT,4,2,0,25,0,0,0,0,16
Nick Kwiatkoski,10747,LB,LV,1,0,0,23,0,0,0,0,0
Hassan Ridgeway,10750,DI,PHI,3,0,0,24,0,0,0,0,1
Juston Burris,10752,S,CAR,2,0,0,5,0,0,0,0,1
David Onyemata,10754,DI,NO,2,0,0,20,1,0,0,2,3
Andrew Billings,10756,DI,CLV,3,0,0,8,0,0,0,0,1
Deon Bush,10758,S,CHI,3,2,0,6,0,0,0,0,1
Blake Martinez,10765,LB,NYG,1,1,0,21,0,1,0,0,1
Willie Henry,10766,DI,NYG,3,3,0,21,0,0,0,1,2
Ronald Blair III,10776,ED,NYJ,1,0,0,22,0,0,0,0,0
Matthew Judon,10780,ED,NE,3,0,1,19,2,0,0,0,3
Quinton Jefferson,10781,DI,LV,2,0,0,23,0,0,0,0,1
Matt Ioannidis,10786,DI,WAS,1,1,0,32,0,0,0,0,1
DJ Reader,10800,DI,CIN,2,0,0,7,1,0,0,0,2
Marqui Christian,10801,CB,CHI,3,4,1,6,0,0,0,0,13
DeAndre Houston-Carson,10819,S,CHI,3,0,0,6,0,1,0,0,5
Anthony Brown,10823,CB,DAL,3,0,0,9,0,0,1,0,2
Blake Countess,10830,S,PHI,3,3,0,24,0,0,0,0,8
Jordan Lucas,10838,S,CHI,1,1,0,6,0,0,0,0,1
Kamu Grugier-Hill,10842,LB,HST,3,3,0,13,2,0,0,0,6
Maurice Canady,10843,CB,DAL,4,0,0,9,0,0,1,0,3
Kavon Frazier,10846,S,CIN,2,2,0,7,0,1,0,0,1
Kevon Seymour,10852,CB,PHI,3,2,0,24,0,1,0,0,1
Will Parks,10853,S,KC,1,2,0,16,0,0,0,0,0
Stephen Weatherly,10861,ED,MIN,3,2,0,18,0,0,0,0,4
Jalen Mills,10867,CB,NE,3,0,0,19,0,0,0,0,3
Jayron Kearse,10878,S,DAL,3,0,0,9,1,0,1,0,3
Clayton Fejedelem,10879,S,MIA,2,1,0,17,0,0,1,0,3
Tyler Matakevich,10880,LB,BUF,2,2,1,4,0,0,1,0,5
Joe Walker,10885,LB,WAS,3,3,0,32,0,0,0,0,6
Mike Hilton,10898,CB,CIN,2,0,0,7,0,0,0,0,0
Jarrod Wilson,10902,S,JAX,3,0,0,15,0,0,1,0,4
Briean Boddy-Calhoun,10903,CB,TEN,3,0,0,31,0,0,2,0,4
Matthias Farley,10953,S,TEN,2,0,0,31,0,0,0,0,1
Justin Zimmer,10975,DI,BUF,3,3,0,4,2,0,0,1,3
Jared Norris,11011,LB,WAS,3,2,0,32,0,0,0,0,7
Kyle Peko,11027,DI,TEN,2,1,0,31,0,0,0,0,1
Eddie Yarbrough,11033,ED,SF,3,1,0,28,3,0,0,1,1
Sharrod Neasman,11050,S,NYJ,3,2,0,22,0,0,0,0,4
Brian Poole,11052,CB,NO,1,0,0,20,0,0,0,0,2
Trevon Coley,11093,DI,TEN,1,0,0,31,0,0,0,0,1
Michael Pierce,11101,DI,MIN,2,1,0,18,0,0,0,0,1
Charles Washington,11137,S,ARZ,1,0,0,1,0,1,0,0,1
Brennan Scarlett,11169,ED,MIA,3,1,0,17,2,0,0,0,2
Terrance Smith,11181,LB,ARZ,1,0,0,1,1,0,0,0,7
Morgan Fox,11184,DI,CAR,2,0,0,5,0,0,0,0,1
Winston Rose,11197,CB,CIN,3,1,0,7,0,0,1,0,4
James Burgess,11202,LB,SF,1,1,0,28,0,0,0,0,3
Lafayette Pitts,11210,CB,PIT,3,1,0,25,0,1,0,0,1
Woodrow Hamilton,11215,DI,TEN,3,1,0,31,0,0,0,0,2
Jonathan Jones,11217,CB,NE,1,0,0,19,0,0,0,0,2
Cre'Von LeBlanc,11218,CB,MIA,3,0,1,17,0,0,0,0,5
Ken Crawley,11224,CB,NO,2,1,0,20,0,0,1,0,2
Andrew Adams,11240,S,PHI,3,3,0,24,0,0,1,0,3
Dont'e Deayon,11242,CB,LA,1,1,0,26,0,0,0,0,4
Romeo Okwara,11250,ED,DET,1,0,0,11,0,0,0,0,0
Doug Middleton,11262,S,CAR,3,0,0,5,0,0,0,0,7
Brandin Bryant,11280,DI,BUF,3,3,0,4,0,0,0,1,2
Tre Roberson,11310,CB,CHI,3,0,0,6,0,1,2,0,2
Antwaun Woods,11332,DI,IND,2,0,0,14,0,0,0,0,1
Roy Robertson-Harris,11341,DI,JAX,3,1,0,15,0,0,0,0,1
Antonio Hamilton Sr.,11353,CB,TB,3,2,1,30,0,0,1,0,12
Wynton McManis,11373,LB,NO,2,3,0,20,1,1,1,0,8
Solomon Thomas,11758,DI,LV,2,2,0,23,0,0,0,0,1
Haason Reddick,11768,ED,CAR,2,0,0,5,0,1,0,0,1
Derek Barnett,11769,ED,PHI,1,1,0,24,1,0,0,0,0
Malik Hooker,11770,S,DAL,2,1,0,9,0,0,1,0,2
Marlon Humphrey,11771,CB,BLT,1,0,0,3,0,0,0,0,1
Jonathan Allen,11772,DI,WAS,2,0,0,32,0,0,0,0,1
Jarrad Davis,11776,LB,NYJ,2,0,0,22,0,0,0,0,4
Charles Harris,11777,ED,DET,2,0,0,11,3,0,0,0,2
Jabrill Peppers,11780,S,NYG,1,0,0,21,0,0,0,0,0
Tre'Davious White,11782,CB,BUF,1,0,0,4,0,0,0,0,1
Taco Charlton,11783,ED,KC,1,0,0,16,0,0,0,0,1
Malik McDowell,11790,DI,CLV,2,2,0,8,1,0,0,2,4
Budda Baker,11791,S,ARZ,1,0,0,1,0,0,0,0,2
Marcus Maye,11794,S,NYJ,2,0,0,22,0,0,0,0,4
Marcus Williams,11797,S,NO,1,0,0,20,0,0,1,0,1
Sidney Jones IV,11798,CB,JAX,3,1,0,15,0,0,0,0,8
Quincy Wilson,11801,S,NYG,2,2,0,21,0,1,1,0,5
Tyus Bowser,11802,ED,BLT,3,1,0,3,0,0,0,0,2
Ryan Anderson,11804,ED,NYG,2,0,0,21,0,0,1,1,2
DeMarcus Walker,11806,ED,HST,3,2,1,13,0,0,0,2,8
Teez Tabor,11808,S,CHI,2,1,0,6,0,0,1,0,5
Dalvin Tomlinson,11810,DI,MIN,2,2,0,18,0,0,0,0,1
Zach Cunningham,11812,LB,HST,1,0,0,13,0,0,0,0,1
Tanoh Kpassagnon,11814,ED,NO,2,0,0,20,0,0,0,0,3
Chidobe Awuzie,11815,CB,CIN,2,0,0,7,0,0,0,0,0
Josh Jones,11816,S,JAX,3,0,0,15,0,0,0,0,2
Larry Ogunjobi,11820,DI,CIN,1,0,0,7,0,0,0,0,0
Ahkello Witherspoon,11821,CB,SEA,3,1,0,29,0,0,0,0,4
Dawuane Smoot,11823,ED,JAX,3,0,0,15,1,0,0,1,0
Jordan Willis,11828,ED,SF,3,3,0,28,0,0,0,3,1
Chris Wormley,11829,DI,PIT,4,2,0,25,3,0,0,0,3
Duke Riley,11830,LB,MIA,3,2,0,17,1,0,0,0,10
Alex Anzalone,11831,LB,DET,1,0,0,11,0,0,0,0,0
Tarell Basham,11835,ED,DAL,1,0,0,9,0,0,0,0,0
Fabian Moreau,11836,CB,ATL,2,0,0,2,0,0,0,0,3
Derek Rivers,11838,ED,HST,3,1,0,13,0,0,0,0,1
Eddie Vanderdoes,11843,DI,SF,1,0,0,28,0,0,0,1,1
Shaquill Griffin,11845,CB,JAX,3,0,0,15,0,0,1,0,6
Jourdan Lewis,11846,CB,DAL,2,1,0,9,0,0,0,0,1
John Johnson III,11847,S,CLV,1,1,0,8,0,0,0,0,1
Montravius Adams,11848,DI,NE,3,1,0,19,0,0,0,0,6
Cameron Sutton,11850,CB,PIT,3,0,0,25,0,0,0,0,4
Rasul Douglas,11854,CB,HST,3,2,0,13,0,0,4,0,4
Trey Hendrickson,11858,ED,CIN,2,0,0,7,0,0,0,1,1
Jaleel Johnson,11864,DI,HST,3,3,0,13,1,0,0,0,4
Tedric Thompson,11866,S,TEN,1,0,0,31,0,0,0,0,1
Eddie Jackson,11867,S,CHI,1,0,0,6,0,0,0,0,3
Rayshawn Jenkins,11868,S,JAX,3,1,0,15,0,0,0,0,4
Carl Lawson,11871,ED,NYJ,1,0,0,22,0,0,0,0,0
Jalen Reeves-Maybin,11879,LB,DET,3,3,0,11,0,0,0,0,6
Samson Ebukam,11880,ED,SF,2,0,0,28,1,0,0,1,0
Deatrich Wise Jr.,11886,ED,NE,3,1,0,19,0,0,0,0,1
Carlos Watkins,11897,DI,DAL,2,0,0,9,0,0,0,0,2
Grover Stewart,11899,DI,IND,1,1,0,14,0,0,0,0,1
Damontae Kazee,11904,S,DAL,3,0,0,9,0,0,0,0,3
Desmond King II,11906,CB,HST,3,0,0,13,0,0,0,0,5
Corn Elder,11907,CB,DET,1,0,0,11,0,1,0,0,0
Jayon Brown,11910,LB,TEN,3,0,0,31,0,0,0,0,2
Nate Hairston,11913,CB,DEN,3,0,0,10,0,0,0,0,5
Anthony Walker Jr.,11916,LB,CLV,1,1,0,8,0,0,0,0,2
Matt Milano,11918,LB,BUF,1,0,0,4,0,0,0,0,0
Marquel Lee,11923,LB,BUF,2,0,0,4,0,0,0,0,5
Brian Allen,11928,CB,CLV,3,1,0,8,0,0,0,0,5
Davon Godchaux,11934,DI,NE,3,0,0,19,0,0,0,0,5
Chuck Clark,11941,S,BLT,3,1,1,3,0,0,0,0,3
Tanzel Smart,11944,DI,NYJ,3,2,0,22,2,0,0,0,6
Xavier Woods,11946,S,MIN,1,0,0,18,0,0,0,0,4
Jordan Evans,11947,LB,CIN,2,2,0,7,0,0,0,0,5
Vincent Taylor,11949,DI,HST,3,0,0,13,0,0,0,1,2
Tanner Vallejo,11950,LB,ARZ,2,1,0,1,0,0,0,0,5
Al-Quadin Muhammad,11951,ED,IND,3,0,0,14,1,0,0,1,3
D.J. Jones,11953,DI,SF,2,0,0,28,0,0,0,0,0
Pita Taumoepenu,11957,ED,DEN,1,0,0,10,0,0,0,0,2
Jeremiah Ledbetter,11960,DI,TB,3,2,0,30,1,0,0,0,5
Brandon Wilson,11962,S,CIN,3,2,0,7,0,0,0,0,7
Rudy Ford,11963,CB,JAX,2,0,0,15,0,0,0,0,5
Elijah Qualls,11969,DI,NYG,3,0,0,21,0,0,0,0,7
Ifeadi Odenigbo,11975,ED,NYG,3,1,0,21,1,0,0,0,1
Isaac Rochell,11980,ED,IND,3,2,0,14,1,0,0,1,8
Adrian Colbert,11983,S,NE,2,1,0,19,0,1,0,0,5
Joey Ivie,11984,DI,IND,1,1,0,14,0,0,0,1,2
Josh Harvey-Clemons,11985,LB,MIA,2,0,0,17,0,0,1,0,2
Elijah Lee,11987,LB,CLV,3,7,0,8,0,0,0,0,13
Treyvon Hester,11999,DI,BUF,1,1,0,4,0,0,0,0,1
Patrick O'Connor,12005,DI,TB,3,1,0,30,0,0,0,1,4
Michael Davis,12040,CB,LAC,2,0,0,27,0,0,0,0,2
Josh Tupou,12093,DI,CIN,3,1,0,7,0,0,0,0,1
B.J. Bello,12097,LB,TEN,1,0,0,31,0,0,0,0,0
Kai Nacua,12102,S,SF,2,1,0,28,0,0,1,1,3
Alex Barrett,12183,ED,SF,3,0,0,28,2,0,0,1,5
