player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Desjuan Johnson,76850,ED,LA,3,1,0,26,0,0,0,0,4
Greg Rousseau,76889,ED,BUF,2,2,0,4,3,0,0,1,4
Moro Ojomo,76927,DI,PHI,1,0,0,24,0,0,0,0,2
Karl Brooks,76941,DI,GB,1,0,0,12,2,0,0,0,0
Braden Fiske,76958,DI,LA,3,2,0,26,0,0,0,2,4
Payton Wilson,77127,LB,PIT,1,1,0,25,0,0,1,0,1
Nik Bonitto,77196,ED,DEN,2,0,2,10,0,0,0,1,2
Tre'von Moehrig,77847,S,CAR,1,1,0,5,0,0,0,0,2
Cobie Durant,79126,CB,LA,3,2,0,26,0,3,3,0,7
Christian Benford,79181,CB,BUF,2,1,0,4,0,0,1,0,5
Nick Hampton,81162,ED,LA,1,1,0,26,0,0,0,0,1
Damone Clark,81282,LB,HST,1,0,0,13,0,0,0,0,2
Dylan Horton,81335,ED,HST,2,2,0,13,0,0,0,0,0
Ernest Jones,81399,LB,SEA,3,1,1,29,0,1,0,0,24
Brenton Cox Jr.,81957,ED,GB,1,0,0,12,1,0,0,0,0
Odafe Oweh,82161,ED,LAC,1,0,2,27,0,0,0,3,1
Christian Barmore,82198,DI,NE,4,3,0,19,1,0,0,1,7
Teair Tart,82261,DI,LAC,1,1,0,27,0,0,0,1,2
Kingsley Enagbare,82409,ED,GB,1,0,0,12,0,0,0,0,4
Bobby Brown III,82429,DI,CAR,1,1,0,5,0,0,0,0,2
Otito Ogbonnia,82450,DI,LAC,1,1,0,27,0,0,0,0,0
Tommy Togiai,82501,DI,HST,2,4,1,13,0,0,0,0,10
Quay Walker,82547,LB,GB,1,3,0,12,0,0,2,0,5
Pat Surtain II,83119,CB,DEN,2,0,0,10,0,0,1,0,8
Josh Jobe,83122,CB,SEA,3,0,1,29,0,0,1,0,8
Roger McCreary,83176,CB,LA,3,1,0,26,0,0,1,0,6
Sydney Brown,83241,S,PHI,1,0,0,24,0,0,0,0,0
Riley Moss,83259,CB,DEN,2,2,0,10,0,0,0,0,5
Greg Newsome II,83341,CB,JAX,1,0,0,15,0,0,0,0,3
Kitan Oladapo,83349,S,GB,1,0,0,12,0,0,0,0,0
Jaycee Horn,83375,CB,CAR,1,0,0,5,0,0,1,0,4
Kyler Gordon,83451,CB,CHI,2,2,0,6,0,0,2,1,7
Talanoa Hufanga,83903,S,DEN,2,7,0,10,0,0,2,0,12
Chris Williams,87178,DI,CHI,2,0,0,6,0,0,0,0,0
Charles Woods,89148,CB,NE,2,0,0,19,0,0,0,0,2
Patrick O'Connell,89300,LB,SEA,1,0,0,29,0,0,0,0,1
Kyle Dugger,90621,S,PIT,1,0,0,25,0,0,0,0,5
E.J. Speed,94351,LB,HST,2,0,0,13,0,0,0,0,2
Jordan Davis,94854,DI,PHI,1,2,0,24,0,0,0,0,3
Dell Pettus,97290,S,NE,4,2,0,19,0,0,0,0,3
Jarrian Jones,97486,CB,JAX,1,2,0,15,0,0,0,0,3
Drake Thomas,97525,LB,SEA,3,6,0,29,0,0,0,0,12
Tyrique Stevenson,97562,CB,CHI,2,2,1,6,0,0,1,0,4
Tyler Davis,97610,DI,LA,3,3,0,26,1,0,0,0,3
Dorian Williams,97694,LB,BUF,1,1,0,4,0,0,0,0,2
Omar Speights,97723,LB,LA,3,6,0,26,0,0,2,0,16
Javon Solomon,97821,ED,BUF,1,0,0,4,0,0,0,0,0
Derick Hall,98130,ED,SEA,3,0,1,29,0,0,0,2,1
Derek Stingley Jr.,98253,CB,HST,2,0,0,13,0,0,0,0,3
Colby Wooden,98312,DI,GB,1,0,0,12,1,0,0,0,1
Ty'Ron Hopper,98781,LB,GB,1,0,0,12,0,1,0,0,0
Jaylen McCollough,98845,S,LA,3,1,0,26,0,0,2,0,3
Nehemiah Pritchett,98875,CB,SEA,1,0,0,29,0,0,0,0,0
Brandin Echols,98900,CB,PIT,1,1,0,25,0,1,0,0,2
Byron Young,98923,DI,PHI,1,1,0,24,0,0,0,0,0
Justin Eboigbe,98925,DI,LAC,1,0,0,27,0,0,0,0,0
Eric Gregory,98930,DI,NE,1,0,0,19,0,0,0,0,0
Travon Walker,98940,ED,JAX,1,2,0,15,1,0,0,0,3
Henry To'oTo'o,98982,LB,HST,2,5,0,13,1,0,1,0,10
Nolan Smith,99014,ED,PHI,1,1,0,24,1,0,0,0,3
Nakobe Dean,99018,LB,PHI,1,0,0,24,0,0,0,0,6
Dee Winters,99376,LB,SF,1,1,0,28,1,0,0,0,7
Renardo Green,99773,CB,SF,2,0,0,28,0,0,0,0,6
Nahshon Wright,100412,CB,CHI,2,3,0,6,0,0,1,0,5
Jamal Hill,100609,LB,HST,1,1,0,13,0,0,0,0,1
Craig Woodson,100612,S,NE,4,7,0,19,1,1,3,0,22
Ja'Quan McMillian,100931,CB,DEN,2,1,0,10,0,1,0,0,1
Joey Porter Jr.,101364,CB,PIT,1,0,0,25,0,0,2,0,2
Devon Witherspoon,101388,CB,SEA,3,3,0,29,2,0,4,1,13
Mike Morris,101421,DI,SEA,2,0,0,29,0,0,0,0,0
Sam Okuayinonu,101425,ED,SF,2,0,0,28,0,0,0,0,6
Keeanu Benton,101536,DI,PIT,1,0,1,25,1,0,0,1,3
Jaquan Brisker,101665,S,CHI,2,8,0,6,0,0,1,1,12
Jared Verse,101912,ED,LA,3,3,0,26,7,0,0,1,3
Cam Hart,102955,CB,LAC,1,1,0,27,0,0,0,0,0
Jalyx Hunt,105989,ED,PHI,1,0,0,24,0,0,0,0,0
Darrell Luter Jr.,121428,CB,SF,1,0,0,28,0,0,0,0,0
Cam'Ron Jackson,121769,DI,CAR,1,0,0,5,0,0,0,0,0
Upton Stout,121906,CB,SF,2,0,0,28,0,0,1,0,5
Tyrice Knight,122025,LB,SEA,2,1,0,29,0,0,0,0,5
R.J. Mickens,122153,S,LAC,1,0,0,27,0,0,0,0,2
Rylie Mills,122907,DI,SEA,2,0,0,29,0,0,0,1,0
Jahdae Barron,123105,CB,DEN,2,0,0,10,0,0,0,0,1
Alfred Collins,123110,DI,SF,2,1,0,28,0,0,0,0,2
Will Anderson Jr.,123903,ED,HST,2,2,3,13,1,0,0,4,0
Quandarrius Robinson,123932,ED,DEN,1,1,0,10,0,0,0,1,0
Warren Brinson,124013,DI,GB,1,0,0,12,1,0,0,0,1
Jalen Carter,124019,DI,PHI,1,2,0,24,1,0,0,1,1
Kelee Ringo,124035,CB,PHI,1,0,0,24,0,0,0,0,0
Nazir Stackhouse,124040,DI,GB,1,0,0,12,0,0,0,0,0
Emmanuel Forbes,124166,CB,LA,3,2,0,26,0,0,0,0,6
Kris Abrams-Draine,124194,CB,DEN,1,0,0,10,0,0,0,0,0
Edgerrin Cooper,124311,LB,GB,1,0,0,12,0,0,0,0,8
Antonio Johnson,124326,S,JAX,1,1,0,15,0,0,0,0,4
Gervon Dexter Sr.,124374,DI,CHI,2,1,0,6,1,0,0,0,3
Princely Umanmielen,124398,ED,CAR,1,1,0,5,0,0,0,0,0
Marques Sigle,125305,S,SF,2,2,0,28,0,0,0,0,11
Yahya Black,129460,DI,PIT,1,0,0,25,0,0,0,0,2
Lukas Van Ness,129482,ED,GB,1,0,1,12,1,0,0,1,2
Tarheeb Still,129537,CB,LAC,1,1,0,27,0,0,0,0,7
Danny Striggow,129668,ED,JAX,1,0,0,15,0,0,0,0,0
Lathan Ransom,129755,S,CAR,1,0,0,5,0,0,0,0,0
Ji'Ayir Brown,129767,S,SF,1,2,0,28,0,0,0,0,2
Nick Herbig,129920,ED,PIT,1,3,0,25,0,0,0,0,2
CJ West,130507,DI,SF,2,1,0,28,0,0,0,1,4
Quinyon Mitchell,130628,CB,PHI,1,1,1,24,0,2,1,0,2
Byron Murphy II,131252,DI,SEA,3,1,0,29,0,0,0,2,6
Christian Gonzalez,131679,CB,NE,4,2,1,19,0,1,6,1,17
Tuli Tuipulotu,131840,ED,LAC,1,0,0,27,0,0,0,1,1
Connor O'Toole,131869,ED,SEA,1,0,0,29,0,0,0,0,0
Chau Smith-Wade,131956,CB,CAR,1,0,0,5,0,0,0,0,3
Malik Mustapha,142358,S,SF,2,2,0,28,0,0,0,1,8
Elijah Ponder,142819,ED,NE,4,2,0,19,1,0,0,0,0
Kamren Kinchens,143946,S,LA,3,0,0,26,0,0,1,1,11
Leonard Taylor III,143953,DI,NE,4,1,0,19,0,0,0,0,0
Barryn Sorrell,144739,ED,GB,1,1,0,12,0,0,0,0,0
Cooper DeJean,144867,CB,PHI,1,0,0,24,0,0,1,0,2
Derrick Harmon,144962,DI,PIT,1,3,0,25,0,0,0,1,3
Austin Booker,144990,ED,CHI,2,5,0,6,1,0,0,1,6
Jordan Hancock,145067,S,BUF,1,1,0,4,0,0,0,0,5
Jack Sawyer,145071,ED,PIT,1,0,1,25,0,0,0,1,0
Jaylen Reed,145100,S,HST,2,2,0,13,0,0,0,0,2
B.J. Green II,146277,ED,JAX,1,0,0,15,0,0,0,0,0
Calen Bullock,146424,S,HST,2,5,0,13,0,1,0,0,4
Cole Bishop,146454,S,BUF,2,2,0,4,0,1,0,0,12
Jonah Elliss,146458,ED,DEN,2,1,0,10,0,0,0,0,4
Javon Bullard,146726,S,GB,1,1,0,12,0,0,0,0,0
Kamari Lassiter,146727,CB,HST,2,0,0,13,0,0,4,0,10
Bam Martin-Scott,146904,LB,CAR,1,0,0,5,0,0,0,0,1
T.J. Sanders,146925,DI,BUF,2,0,0,4,0,0,0,0,0
Byron Young,146932,ED,LA,3,3,0,26,2,0,0,0,6
Josaiah Stewart,147092,ED,LA,3,6,0,26,1,0,0,0,1
Jayden Higgins,150240,WR,HST,1,0,0,13,0,0,0,0,0
Dondrea Tillman,156124,ED,DEN,2,0,0,10,0,0,0,0,7
Jihaad Campbell,157013,LB,PHI,1,0,0,24,0,0,0,0,0
Nick Emmanwori,158121,S,SEA,3,2,0,29,0,0,4,0,13
Jamaree Caldwell,162505,DI,LAC,1,0,0,27,0,0,0,0,2
Nic Scourton,162878,ED,CAR,1,0,0,5,0,0,0,0,1
Deone Walker,163783,DI,BUF,2,2,0,4,0,1,0,0,4
