player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Marqui Christian,10801,S,CHI,1,0,0,6,0,0,0,0,0
DeAndre Houston-Carson,10819,S,CHI,1,0,0,6,0,0,0,0,0
Mike Hilton,10898,CB,PIT,1,0,0,25,0,0,0,0,2
Justin Zimmer,10975,DI,BUF,3,0,0,4,1,0,0,0,2
Brian Price,11157,DI,GB,2,0,0,12,0,0,0,0,1
Morgan Fox,11184,DI,LA,2,0,0,26,0,0,0,1,3
Andrew Adams,11240,S,TB,2,1,0,30,0,0,0,0,3
Antonio Hamilton Sr.,11353,CB,KC,1,0,0,16,0,0,0,0,0
Myles Garrett,11756,ED,CLV,2,0,0,8,1,0,0,1,2
Jamal Adams,11761,S,SEA,1,0,0,29,0,0,3,0,4
Marshon Lattimore,11766,CB,NO,2,1,0,20,0,0,4,0,2
Marlon Humphrey,11771,CB,BLT,2,1,0,3,0,0,1,0,6
Jonathan Allen,11772,DI,WAS,1,1,0,32,2,0,0,0,0
Adoree' Jackson,11773,CB,TEN,1,0,0,31,0,0,0,0,8
Tre'Davious White,11782,CB,BUF,3,7,0,4,0,0,2,0,14
T.J. Watt,11785,ED,PIT,1,1,0,25,0,0,0,0,2
Kevin King,11788,CB,GB,2,0,0,12,0,0,0,0,12
Marcus Williams,11797,S,NO,2,0,0,20,0,0,0,0,8
Tyus Bowser,11802,ED,BLT,2,0,0,3,0,0,0,0,2
Tanoh Kpassagnon,11814,ED,KC,3,2,0,16,1,0,1,1,4
Larry Ogunjobi,11820,DI,CLV,2,1,0,8,0,0,0,0,3
Chris Wormley,11829,DI,PIT,1,0,0,25,0,0,0,0,0
Alex Anzalone,11831,LB,NO,2,2,0,20,0,0,0,0,7
Fabian Moreau,11836,CB,WAS,1,0,0,32,0,0,0,0,1
Derek Rivers,11838,ED,LA,2,0,0,26,0,0,0,0,0
Shaquill Griffin,11845,CB,SEA,1,0,0,29,0,0,0,0,1
John Johnson III,11847,S,LA,2,0,0,26,0,0,2,0,11
Cameron Sutton,11850,CB,PIT,1,0,0,25,0,0,1,0,2
Trey Hendrickson,11858,ED,NO,1,0,0,20,0,0,0,0,0
Eddie Jackson,11867,S,CHI,1,0,0,6,0,0,0,0,6
Samson Ebukam,11880,ED,LA,2,0,0,26,0,0,0,0,1
Grover Stewart,11899,DI,IND,1,0,0,14,0,0,0,0,2
Desmond King II,11906,CB,TEN,1,1,0,31,0,0,0,0,5
Anthony Walker Jr.,11916,LB,IND,1,0,0,14,0,0,0,0,0
Matt Milano,11918,LB,BUF,3,4,0,4,1,0,2,0,19
Chuck Clark,11941,S,BLT,2,3,0,3,0,0,0,0,4
Vincent Taylor,11949,DI,CLV,2,0,0,8,0,0,0,0,1
Al-Quadin Muhammad,11951,ED,IND,1,1,0,14,1,0,0,0,1
Sione Takitaki,12666,LB,CLV,2,3,0,8,0,1,0,0,6
Kamal Martin,12744,LB,GB,2,1,0,12,0,0,0,0,1
Kemoko Turay,21702,ED,IND,1,0,0,14,0,0,0,0,0
Levi Wallace,25445,CB,BUF,3,1,1,4,0,0,0,1,10
Sean Murphy-Bunting,25891,CB,TB,4,4,0,30,0,3,2,0,17
D.J. Reed,26940,CB,SEA,1,0,0,29,0,0,1,0,3
Isaiah Rodgers,27069,CB,IND,1,0,0,14,0,0,1,0,0
Siran Neal,27130,CB,BUF,1,0,0,4,0,0,0,0,0
Montez Sweat,27271,ED,WAS,1,2,0,32,1,0,0,1,1
David Long Jr.,27377,CB,LA,1,0,0,26,0,0,0,0,0
Malik Harrison,28081,LB,BLT,2,1,0,3,0,0,0,0,1
Bilal Nichols,28451,DI,CHI,1,2,0,6,0,0,0,0,4
Jimmy Moreland,28704,CB,WAS,1,0,0,32,0,0,0,0,3
DeShon Elliott,28854,S,BLT,2,2,0,3,0,0,1,0,6
Robert Jackson,28990,CB,CLV,1,1,0,8,0,0,0,0,7
David Long Jr.,29367,LB,TEN,1,2,0,31,1,0,0,0,4
Chris Board,29456,LB,BLT,2,0,0,3,0,0,0,0,1
Ty Summers,30242,LB,GB,1,0,0,12,0,0,0,0,2
Cam Gill,33560,ED,TB,3,0,1,30,0,0,0,1,0
Darnell Savage,34247,S,GB,2,1,0,12,0,0,0,0,2
Zack Baun,34632,LB,NO,2,1,0,20,0,0,0,0,1
Jamel Dean,34918,CB,TB,4,2,0,30,0,0,2,0,15
Shy Tuttle,37279,DI,NO,2,1,0,20,0,0,0,0,4
Darryl Johnson,37479,ED,BUF,2,1,0,4,0,0,0,0,0
Troy Reeder,38268,LB,LA,2,12,0,26,1,0,0,0,6
Bryan Mone,38461,DI,SEA,1,0,0,29,0,0,0,0,0
Casey Toohill,38472,ED,WAS,1,0,0,32,0,0,0,0,0
Tershawn Wharton,40292,DI,KC,3,3,0,16,2,0,0,0,1
L'Jarius Sneed,40588,CB,KC,3,3,0,16,0,0,0,2,9
Ed Oliver,42200,DI,BUF,3,2,0,4,0,0,0,0,6
Antoine Winfield Jr.,42475,S,TB,3,2,1,30,0,1,1,0,16
Krys Barnes,42548,LB,GB,2,3,0,12,0,0,1,0,10
Terrell Lewis,42845,ED,LA,1,0,0,26,0,0,0,0,0
Kristian Fulton,42894,CB,TEN,1,0,0,31,0,0,0,0,0
Rashan Gary,42905,ED,GB,2,1,0,12,1,0,0,2,2
Charvarius Ward,43034,CB,KC,3,2,0,16,0,0,1,0,16
Devin White,43089,LB,TB,3,3,0,30,0,2,0,0,34
Mack Wilson Sr.,43190,LB,CLV,2,0,0,8,0,0,0,0,5
Alex Highsmith,43507,ED,PIT,1,1,0,25,0,0,0,0,1
Jeffery Simmons,43742,DI,TEN,1,1,0,31,0,0,0,0,2
Nnamdi Madubuike,44304,DI,BLT,2,2,0,3,0,0,0,0,2
Cedrick Lattimore,44521,DI,SEA,1,3,0,29,0,0,0,0,3
Jordan Fuller,45326,S,LA,2,1,0,26,0,0,0,0,10
Anthony Nelson,48405,ED,TB,4,2,0,30,0,0,0,1,1
Mike Danna,48415,ED,KC,3,2,0,16,0,0,0,0,2
Tyquan Lewis,48475,ED,IND,1,0,0,14,1,0,0,0,3
Justin Hollins,48498,ED,LA,2,1,0,26,1,0,0,0,5
Carl Granderson,48500,ED,NO,2,0,0,20,0,0,0,0,0
Harold Landry III,48600,ED,TEN,1,3,0,31,1,0,0,2,6
Tyler Lancaster,48604,DI,GB,2,1,0,12,0,0,0,0,2
Carlos Davis,48662,DI,PIT,1,0,0,25,0,0,0,0,0
Harrison Phillips,48690,DI,BUF,3,4,0,4,1,0,0,0,4
Daron Payne,48698,DI,WAS,1,1,1,32,1,0,0,2,2
Greg Gaines,48706,DI,LA,2,0,0,26,0,0,0,0,3
Rasheem Green,48731,DI,SEA,1,2,0,29,0,0,0,0,0
L.J. Collier,48822,DI,SEA,1,0,0,29,1,0,0,0,1
Poona Ford,48875,DI,SEA,1,1,0,29,0,0,0,0,3
Taylor Stallworth,48935,DI,IND,1,2,0,14,0,0,0,0,0
Vita Vea,48956,DI,TB,2,1,0,30,0,0,0,0,1
Tim Settle,48966,DI,WAS,1,0,0,32,0,0,0,0,0
Khalil Davis,48988,DI,TB,2,0,0,30,0,0,0,1,0
Nick Scott,49012,S,LA,2,0,0,26,0,0,1,0,4
Josh Woods,49023,LB,CHI,1,0,0,6,0,0,0,0,0
Tre Flowers,49059,CB,SEA,1,0,0,29,0,0,0,0,0
Ryan Neal,49132,S,SEA,1,1,0,29,0,0,0,0,0
Jordan Whitehead,49196,S,TB,4,1,2,30,0,0,0,0,8
Ronnie Harrison,49206,S,CLV,2,0,0,8,1,0,0,0,7
Marcus Allen,49263,S,PIT,1,0,0,25,0,0,0,0,0
Rashad Fenton,49329,CB,KC,1,0,0,16,0,1,0,0,2
Carlton Davis III,49335,CB,TB,4,4,0,30,0,0,3,0,17
Kindle Vildor,49346,CB,CHI,1,0,0,6,0,0,0,0,7
Chandon Sullivan,49349,CB,GB,2,1,0,12,0,0,0,0,11
Jaire Alexander,49350,CB,GB,2,2,0,12,0,2,1,0,3
Ugo Amadi,49352,CB,SEA,1,1,0,29,0,0,0,0,0
C.J. Gardner-Johnson,49371,CB,NO,2,0,0,20,0,0,0,0,10
M.J. Stewart,49397,CB,CLV,2,1,0,8,0,1,0,0,11
Julian Blackmon,49434,S,IND,1,0,0,14,0,0,0,0,5
Taron Johnson,49511,CB,BUF,3,1,0,4,0,1,1,0,16
JuJu Hughes,49545,S,LA,1,0,0,26,0,0,0,0,0
Denzel Ward,49558,CB,CLV,1,0,0,8,0,0,0,0,3
Duke Shelley,49569,CB,CHI,1,0,0,6,0,0,0,0,1
Matt Dickerson,49601,DI,TEN,1,0,0,31,0,0,0,1,1
Shaquille Leonard,49684,LB,IND,1,3,0,14,0,0,0,0,9
Cole Holcomb,49753,LB,WAS,1,2,0,32,0,0,0,0,5
Sebastian Joseph-Day,49935,DI,LA,2,1,0,26,0,0,0,0,7
Derrick Nnadi,49970,DI,KC,3,4,0,16,0,0,0,0,6
Wyatt Ray,50115,ED,TEN,1,0,0,31,0,0,0,0,0
Ogbo Okoronkwo,50130,ED,LA,2,0,0,26,2,0,0,0,1
Olasunkanmi Adeniyi,50154,ED,PIT,1,0,0,25,0,0,1,0,0
Benning Potoa'e,50195,DI,TB,1,0,0,30,0,0,0,0,0
Rashaan Evans,50213,LB,TEN,1,2,0,31,0,0,0,0,6
Porter Gustin,50290,ED,CLV,2,1,0,8,0,1,0,0,1
Marcus Davenport,50291,ED,NO,2,1,0,20,0,0,0,0,4
Anthony Averett,50365,CB,BLT,1,0,0,3,0,0,0,0,1
Jeremy Reaves,50406,S,WAS,1,1,1,32,0,0,0,0,10
Juan Thornhill,50426,S,KC,3,1,0,16,0,0,2,0,2
Sheldrick Redwine,50458,S,CLV,1,1,0,8,0,1,0,0,2
Jack Cichy,50787,LB,TB,1,0,0,30,0,0,0,0,0
Jordyn Brooks,50851,LB,SEA,1,2,0,29,0,0,0,0,5
Tremaine Edmunds,50905,LB,BUF,3,7,0,4,2,0,1,0,17
Robert Spillane,50918,LB,PIT,1,2,0,25,0,0,0,0,8
Bobby Okereke,50954,LB,IND,1,1,0,14,0,0,0,0,3
Kenny Young,51029,LB,LA,2,3,0,26,0,0,0,0,3
Ben Niemann,51099,LB,KC,3,5,0,16,0,0,0,0,8
Minkah Fitzpatrick,51206,S,PIT,1,1,0,25,0,0,0,0,5
Joel Iyiegbuniwe,51221,LB,CHI,1,0,0,6,0,0,0,0,1
Mike Edwards,51282,S,TB,4,2,0,30,0,1,3,0,11
Khari Willis,51304,S,IND,1,0,0,14,0,0,0,0,5
Terrell Edmunds,51334,S,PIT,1,1,0,25,0,0,1,0,5
Amani Hooker,51378,S,TEN,1,0,0,31,0,0,0,0,0
Kaden Elliss,51485,ED,NO,1,0,0,20,0,0,0,0,0
Kenny Moore II,51596,CB,IND,1,0,0,14,0,0,0,0,5
Darious Williams,55724,CB,LA,2,1,0,26,0,1,1,0,5
Kamren Curl,55800,S,WAS,1,5,0,32,0,0,0,0,2
A.J. Epenesa,56369,ED,BUF,3,0,0,4,1,0,0,0,3
Chase Young,56436,ED,WAS,1,0,0,32,0,0,0,0,3
Jordan Elliott,56734,DI,CLV,2,2,0,8,0,0,0,0,0
Alton Robinson,56857,ED,SEA,1,0,0,29,0,0,0,0,1
Larrell Murchison,57004,DI,TEN,1,0,0,31,0,0,0,0,1
Patrick Queen,57941,LB,BLT,2,2,0,3,1,0,0,0,3
Jacob Phillips,57942,LB,CLV,2,1,0,8,0,0,0,0,4
James Pierre,60649,CB,PIT,1,0,0,25,0,0,0,0,0
Tavierre Thomas,66931,CB,CLV,1,0,0,8,0,0,0,0,1
