player,player_id,position,team_name,player_game_count,assists,forced_fumbles,franchise_id,hits,interceptions,pass_break_ups,sacks,tackles
Eric Wilson,38587,LB,GB,2,1,0,12,0,0,0,0,4
Tershawn Wharton,40292,DI,KC,4,1,0,16,0,0,0,1,4
L'Jarius Sneed,40588,CB,KC,4,2,1,16,0,0,2,0,15
Ed Oliver,42200,DI,BUF,2,2,0,4,3,0,0,0,1
Antoine Winfield Jr.,42475,S,TB,2,0,0,30,1,0,1,0,3
Keir Thomas,42509,ED,LA,1,0,0,26,0,0,0,0,0
Chauncey Golston,42718,DI,DAL,1,2,0,9,0,0,0,0,2
Nick Bosa,42741,ED,SF,3,0,0,28,10,0,0,2,8
Osa Odighizuwa,42754,DI,DAL,1,1,0,9,1,0,0,0,1
Rashan Gary,42905,ED,GB,2,0,0,12,2,0,0,0,5
Charvarius Ward,43034,CB,SF,3,3,0,28,0,0,1,0,10
Brandon Jones,43049,S,MIA,1,1,1,17,1,0,0,0,7
Devin White,43089,LB,TB,2,2,0,30,0,0,0,0,1
Damar Hamlin,43291,S,BUF,1,0,0,4,0,0,0,0,0
Alex Highsmith,43507,ED,PIT,1,1,0,25,0,0,0,1,1
Jake Hansen,43645,LB,HST,1,0,0,13,0,0,0,0,0
Levi Onwuzurike,43679,DI,DET,3,1,0,11,0,0,0,0,2
Cole Christiansen,43856,LB,KC,1,0,0,16,0,0,0,0,0
Benito Jones,44035,DI,DET,3,0,0,11,0,0,0,0,1
Nnamdi Madubuike,44304,DI,BLT,2,2,0,3,2,0,0,1,5
Isaiahh Loudermilk,44416,DI,PIT,1,0,0,25,0,0,0,0,0
Raekwon Davis,44582,DI,MIA,1,0,0,17,0,0,0,0,2
Jonah Williams,44597,DI,LA,1,0,0,26,0,0,0,0,2
Brandon Stephens,45644,CB,BLT,2,1,0,3,0,0,0,0,11
Da'Shawn Hand,48386,DI,MIA,1,1,0,17,0,0,0,0,2
Anthony Nelson,48405,ED,TB,2,0,0,30,1,0,0,0,1
Jonathan Greenard,48407,ED,HST,2,1,0,13,1,0,0,0,4
Mike Danna,48415,ED,KC,4,2,0,16,2,0,0,0,7
Dorance Armstrong,48557,ED,DAL,1,0,0,9,1,0,0,0,0
Malik Reed,48567,ED,MIA,1,1,0,17,0,0,0,0,2
Greg Gaines,48706,DI,TB,2,1,0,30,0,0,0,1,0
Vita Vea,48956,DI,TB,2,0,0,30,1,0,0,1,3
Tim Settle,48966,DI,BUF,2,1,0,4,0,0,0,0,1
Khalil Davis,48988,DI,HST,2,3,0,13,0,0,0,0,5
Justin Reid,49048,S,KC,4,5,0,16,1,0,0,2,20
Ryan Neal,49132,S,TB,1,2,0,30,0,0,0,0,1
Elijah Campbell,49190,S,MIA,1,0,0,17,0,0,0,0,0
Demetrius Flannigan-Fowles,49231,LB,SF,1,2,0,28,0,0,1,0,2
Carlton Davis III,49335,CB,TB,2,1,0,30,0,0,1,0,10
Kindle Vildor,49346,CB,DET,3,4,0,11,0,0,0,0,8
Chandon Sullivan,49349,CB,PIT,1,0,0,25,0,0,0,0,0
Jaire Alexander,49350,CB,GB,2,2,0,12,0,1,0,0,9
C.J. Gardner-Johnson,49371,S,DET,3,5,0,11,0,1,0,0,7
Cam Lewis,49395,S,BUF,2,1,0,4,0,0,0,0,3
Donovan Wilson,49408,S,DAL,1,1,0,9,0,0,0,0,3
Ka'dar Hollman,49446,CB,HST,2,0,0,13,0,0,0,0,0
Taron Johnson,49511,CB,BUF,2,1,0,4,0,0,0,0,7
Denzel Ward,49558,CB,CLV,1,0,0,8,0,0,0,0,1
Rock Ya-Sin,49564,CB,BLT,1,0,0,3,0,0,0,0,0
Matt Dickerson,49601,DI,KC,1,0,0,16,0,0,0,0,1
Christian Rozeboom,49862,LB,LA,1,1,0,26,0,0,0,0,3
Sebastian Joseph-Day,49935,DI,SF,3,0,0,28,0,0,0,0,3
Derrick Nnadi,49970,DI,KC,1,0,0,16,0,0,0,0,1
Broderick Washington,50049,DI,BLT,2,1,0,3,1,0,0,0,1
Josh Sweat,50120,ED,PHI,1,1,0,24,0,0,0,1,2
Ogbo Okoronkwo,50130,ED,CLV,1,0,0,8,0,0,0,0,0
Oren Burks,50203,LB,SF,3,3,0,28,0,0,0,0,7
Christian Wilkins,50293,DI,MIA,1,3,0,17,1,0,0,0,1
Nik Needham,50356,CB,MIA,1,0,0,17,0,0,0,0,0
Juan Thornhill,50426,S,CLV,1,0,0,8,0,0,1,0,3
Avonte Maddox,50543,CB,PHI,1,0,0,24,0,0,0,0,6
Charles Omenihu,50612,ED,KC,3,1,1,16,0,0,0,1,1
Roquan Smith,50892,LB,BLT,2,6,0,3,1,0,0,0,14
Tyrel Dodson,51045,LB,BUF,1,1,0,4,0,0,0,0,7
Minkah Fitzpatrick,51206,S,PIT,1,5,0,25,0,0,0,0,5
Fred Warner,51222,LB,SF,3,7,0,28,0,0,1,0,24
Drue Tranquill,51276,LB,KC,4,2,0,16,0,0,0,0,17
Mike Edwards,51282,S,KC,4,2,0,16,0,1,2,0,10
Will Harris,51336,CB,DET,1,0,0,11,0,0,0,0,0
Dre Greenlaw,51503,LB,SF,3,8,0,28,0,2,0,0,11
Nicholas Morrow,51674,LB,PHI,1,2,0,24,0,0,0,0,8
Carrington Valentine,53750,CB,GB,2,2,0,12,0,0,0,0,7
Mark Robinson,55265,LB,PIT,1,1,0,25,0,0,0,0,4
Russ Yeast,55629,S,LA,1,2,0,26,0,0,0,0,4
Deommodore Lenoir,55686,CB,SF,3,6,1,28,0,0,0,0,12
Geno Stone,55967,S,BLT,2,0,0,3,0,0,0,0,0
Markquese Bell,56033,LB,DAL,1,1,0,9,0,0,0,0,6
Ambry Thomas,56058,CB,SF,3,3,0,28,0,0,0,0,9
DaRon Bland,56158,CB,DAL,1,1,0,9,0,0,0,0,4
Keisean Nixon,56167,CB,GB,2,4,0,12,0,0,1,1,11
Ifeatu Melifonwu,56203,S,DET,3,4,0,11,0,0,0,3,10
Quentin Lake,56245,CB,LA,1,2,0,26,0,0,0,0,5
A.J. Epenesa,56369,ED,BUF,2,1,0,4,1,0,0,0,0
Neil Farrell Jr.,56401,DI,KC,2,1,0,16,0,0,0,0,0
Chase Young,56436,ED,SF,3,2,0,28,1,0,0,1,5
T.J. Slaton,56597,DI,GB,2,2,0,12,0,0,0,0,4
Malik Herring,56616,ED,KC,4,1,0,16,1,0,0,0,3
Milton Williams,56682,DI,PHI,1,1,0,24,1,0,0,1,1
Jordan Elliott,56734,DI,CLV,1,0,0,8,0,0,0,0,1
Kurt Hinish,56787,DI,HST,2,1,0,13,0,0,0,2,3
Javon Kinlaw,56834,DI,SF,3,1,0,28,1,0,0,0,9
Larrell Murchison,57004,DI,LA,1,0,0,26,0,0,0,0,0
Marlon Tuipulotu,57035,DI,PHI,1,1,0,24,0,0,0,0,0
Tony Fields II,57698,LB,CLV,1,0,0,8,0,0,0,0,0
K.J. Britt,57727,LB,TB,2,5,0,30,0,0,0,0,10
Jalen Pitre,57737,S,HST,2,4,0,13,0,0,1,0,7
Terrel Bernard,57739,LB,BUF,1,2,0,4,0,0,1,0,3
Isaiah McDuffie,57754,LB,GB,2,0,0,12,0,0,0,0,6
Baylon Spector,57782,LB,BUF,1,0,0,4,0,0,0,0,2
James Houston,57810,ED,DET,1,0,0,11,0,0,0,0,0
Mykal Walker,57834,LB,PIT,1,0,0,25,0,0,0,0,4
Robert Beal Jr.,57840,ED,SF,3,0,0,28,0,0,0,0,0
Josh Paschal,57908,ED,DET,3,1,0,11,0,0,0,0,3
Patrick Queen,57941,LB,BLT,2,3,0,3,1,0,0,0,13
Willie Gay,57987,LB,KC,3,1,0,16,0,0,0,0,5
Jeremiah Owusu-Koramoah,58089,LB,CLV,1,2,0,8,0,0,0,0,8
Derrick Barnes,58120,LB,DET,3,1,0,11,0,1,0,0,5
Joe Tryon-Shoyinka,58272,ED,TB,2,0,0,30,1,0,0,1,3
James Pierre,60649,CB,PIT,1,0,0,25,0,0,0,0,0
Malcolm Rodriguez,60731,LB,DET,2,0,0,11,0,1,0,0,8
Noah Gray,60878,TE,KC,1,0,0,16,0,0,0,0,0
Jack Cochrane,63345,LB,KC,1,0,0,16,0,0,0,0,0
Zyon McCollum,66769,CB,TB,2,1,0,30,0,0,0,0,9
Kobie Turner,66894,DI,LA,1,0,0,26,1,0,0,1,0
Zach Sieler,66917,DI,MIA,1,2,0,17,1,0,0,0,2
Jonathan Owens,66930,S,GB,2,2,0,12,0,0,0,0,5
Trent McDuffie,72191,CB,KC,4,0,0,16,2,0,6,0,13
Chamarri Conner,76662,S,KC,4,5,1,16,0,0,0,0,11
Anthony Johnson Jr.,76736,S,GB,2,0,0,12,0,0,0,0,1
Myjai Sanders,76816,ED,HST,2,0,0,13,0,0,0,0,1
Desjuan Johnson,76850,DI,LA,1,0,0,26,0,0,0,0,0
Greg Rousseau,76889,ED,BUF,2,2,0,4,1,0,0,1,2
Travis Jones,76914,DI,BLT,2,2,0,3,1,0,0,0,2
Logan Hall,76919,DI,TB,2,0,0,30,0,0,0,0,2
Karl Brooks,76941,DI,GB,2,2,0,12,1,0,0,0,1
Alim McNeill,76996,DI,DET,3,3,0,11,2,0,0,1,0
Jason Taylor II,77842,S,LA,1,0,0,26,0,0,0,0,1
Ar'Darius Washington,77848,CB,BLT,1,0,0,3,0,0,0,0,1
Derion Kendrick,78022,CB,LA,1,0,0,26,0,0,0,0,0
Cobie Durant,79126,CB,LA,1,1,0,26,0,0,0,0,3
Christian Benford,79181,CB,BUF,1,0,1,4,0,0,0,0,1
Nick Hampton,81162,ED,LA,1,0,0,26,1,0,0,0,0
Damone Clark,81282,LB,DAL,1,4,0,9,0,0,0,0,5
Nick Bolton,81322,LB,KC,4,11,0,16,2,0,1,0,27
Micah Parsons,81360,ED,DAL,1,1,0,9,1,0,0,0,2
Ernest Jones,81399,LB,LA,1,2,0,26,0,0,0,1,6
Odafe Oweh,82161,ED,BLT,2,0,0,3,1,0,0,0,1
Devonte Wyatt,82268,DI,GB,2,1,0,12,0,0,0,0,2
Aidan Hutchinson,82330,ED,DET,3,1,0,11,5,0,0,3,6
Keshawn Banks,82385,ED,GB,1,0,0,12,0,0,0,0,0
Kingsley Enagbare,82409,ED,GB,1,0,0,12,2,0,0,0,1
Bobby Brown III,82429,DI,LA,1,1,0,26,0,0,0,0,3
Quay Walker,82547,LB,GB,2,7,0,12,0,0,0,0,13
Ethan Bonner,83091,CB,MIA,1,0,1,17,0,0,0,0,2
Kerby Joseph,83239,S,DET,3,1,0,11,0,0,1,0,10
Kaevon Merriweather,83257,S,TB,2,0,0,30,0,0,0,0,0
Greg Newsome II,83341,CB,CLV,1,0,0,8,0,0,1,0,4
Christian Izien,83360,CB,TB,2,1,0,30,0,0,0,0,5
Corey Ballentine,83833,CB,GB,2,0,0,12,0,0,0,0,5
John Cominsky,88313,DI,DET,3,5,0,11,2,0,0,0,2
Anthony Pittman,94372,ED,DET,1,0,0,11,0,0,0,0,0
Jordan Davis,94854,DI,PHI,1,0,0,24,0,0,0,0,2
Nic Jones,97327,CB,KC,1,0,0,16,0,0,0,0,0
Cameron Mitchell,97340,CB,CLV,1,1,0,8,0,0,0,0,0
Dorian Williams,97694,LB,BUF,2,2,0,4,0,0,0,0,6
Ronnie Hickman Jr.,97702,S,CLV,1,0,0,8,0,0,0,0,0
Martin Emerson Jr.,97872,CB,CLV,1,0,0,8,0,0,0,0,2
Derek Stingley Jr.,98253,CB,HST,2,1,0,13,0,0,0,0,4
Colby Wooden,98312,DI,GB,2,1,0,12,1,0,0,0,2
Alex Wright,98318,ED,CLV,1,1,0,8,0,0,0,0,0
George Karlaftis,98319,ED,KC,4,5,0,16,3,0,0,4,9
Siaki Ika,98328,DI,CLV,1,0,0,8,0,0,0,0,0
Kaiir Elam,98693,CB,BUF,1,3,0,4,0,1,0,0,2
Henry To'oTo'o,98982,LB,HST,2,1,0,13,0,0,0,0,3
Christian Harris,98996,LB,HST,2,2,0,13,1,1,0,1,12
Nolan Smith,99014,ED,PHI,1,2,0,24,0,0,0,1,1
Sam Williams,99106,ED,DAL,1,0,0,9,0,0,0,0,0
Dee Winters,99376,LB,SF,1,0,0,28,0,0,0,0,0
SirVocea Dennis,99767,LB,TB,2,0,0,30,0,0,0,0,0
Calijah Kancey,99822,DI,TB,2,0,0,30,0,0,0,2,2
Joey Porter Jr.,101364,CB,PIT,1,0,0,25,0,0,0,0,2
Mazi Smith,101419,DI,DAL,1,0,0,9,0,0,0,0,0
Leo Chenal,101463,LB,KC,4,4,1,16,1,0,0,0,11
Jack Campbell,101515,LB,DET,3,7,0,11,0,0,0,0,10
Keeanu Benton,101536,DI,PIT,1,1,0,25,0,0,0,0,4
Kyle Hamilton,102684,S,BLT,2,3,0,3,1,0,0,0,12
Michael Hoecht,108840,ED,LA,1,1,0,26,1,0,0,1,3
D'Anthony Bell,111578,S,CLV,1,0,0,8,0,0,0,0,2
Trenton Simpson,122157,LB,BLT,1,0,0,3,0,0,0,0,0
Felix Anudike-Uzomah,122582,ED,KC,1,0,0,16,0,0,0,0,1
Yaya Diaby,122705,ED,TB,2,1,0,30,0,0,0,0,4
Will Anderson Jr.,123903,ED,HST,2,1,0,13,1,0,0,1,2
Brian Branch,123907,CB,DET,3,3,0,11,0,0,0,1,15
Jalen Carter,124019,DI,PHI,1,0,0,24,0,0,0,0,2
Kelee Ringo,124035,CB,PHI,1,0,0,24,0,0,0,0,2
Eli Ricks,124109,CB,PHI,1,0,0,24,0,0,0,0,0
Tavius Robinson,124147,ED,BLT,1,1,0,3,0,0,0,0,0
Lukas Van Ness,129482,ED,GB,2,0,0,12,0,0,0,1,2
Ji'Ayir Brown,129767,S,SF,2,3,0,28,0,1,0,0,16
Nick Herbig,129920,ED,PIT,1,0,0,25,0,0,0,0,0
Jaylen Watson,131960,CB,KC,4,0,0,16,0,0,1,0,6
Byron Young,146932,ED,LA,1,0,0,26,0,0,0,0,2
Kader Kohou,156070,CB,MIA,1,0,0,17,0,0,0,0,7
Joshua Williams,156083,CB,KC,4,1,0,16,0,0,0,0,5
